"id","sl2","ta2","time1","unit1","time2","unit2","act.count","northing","easting","date_time"
"blanca","147.732867026942","3.09592258246543","7","mins","7.71666666666667","mins","146","7875227","626535","1573778693"
"blanca","44.3846820423443","1.09507645796949","7.71666666666667","mins","6.38333333333333","mins",NA,"7875184","626524","1573779076"
"blanca","60.1664358259653","-0.123890526396232","6.38333333333333","mins","7.28333333333333","mins",NA,"7875128","626502","1573779513"
"blanca","38.0131556174964","0.83798122500839","7.28333333333333","mins","20.75","mins","94","7875094","626519","1573780758"
"blanca","23.8537208837531","2.1015698239978","20.75","mins","6.91666666666667","mins",NA,"7875114","626532","1573781173"
"blanca","32.5729949498047","-2.87725955456114","6.91666666666667","mins","7.23333333333333","mins",NA,"7875083","626522","1573781607"
"blanca","60.3075451332584","-0.555523564196615","7.23333333333333","mins","6.88333333333333","mins","154","7875044","626476","1573782020"
"blanca","34.6698716467194","-1.69402419362296","6.88333333333333","mins","6.98333333333333","mins",NA,"7875073","626457","1573782439"
"blanca","158.316139417306","-0.122004822610459","6.98333333333333","mins","7","mins","156","7875215","626387","1573782859"
"blanca","26.8700576850888","1.89819653859512","7","mins","7.23333333333333","mins",NA,"7875196","626368","1573783293"
"blanca","21.3775583264319","0.973619668702219","7.23333333333333","mins","6.71666666666667","mins",NA,"7875175","626372","1573783696"
"blanca","148.030402282774","-0.167954010592549","6.71666666666667","mins","7.58333333333333","mins","189","7875027","626375","1573784151"
"blanca","31.4006369362152","0.629602954699726","7.58333333333333","mins","6.36666666666667","mins",NA,"7875002","626394","1573784533"
"blanca","58.8982172905089","-2.92192669907312","6.36666666666667","mins","7.06666666666667","mins","123","7875040","626349","1573784957"
"blanca","27.7848879788996","-0.34146195550226","7.06666666666667","mins","6.88333333333333","mins",NA,"7875064","626335","1573785370"
"blanca","13.4536240470737","-1.26088955021287","6.88333333333333","mins","6.98333333333333","mins",NA,"7875074","626344","1573785789"
"blanca","17.2046505340853","1.35306458776933","6.98333333333333","mins","7.21666666666667","mins","118","7875088","626334","1573786222"
"blanca","148.367786261034","-0.914288585889305","7.21666666666667","mins","6.78333333333333","mins",NA,"7875230","626377","1573786629"
"blanca","98.488578017961","-1.05148044767436","6.78333333333333","mins","21.3833333333333","mins",NA,"7875252","626473","1573787912"
"blanca","56.7186036499489","-0.0659251383101384","21.3833333333333","mins","19.1077777777778","hours","41","7875261","626529","1573856700"
"blanca","20","-2.3736490764921","19.1077777777778","hours","13.25","mins",NA,"7875245","626517","1573857495"
"blanca","59.2283715798434","-0.723277238409064","13.25","mins","7.23333333333333","mins","129","7875233","626459","1573857929"
"blanca","10","2.01027945599563","7.23333333333333","mins","7.58333333333333","mins",NA,"7875225","626465","1573858384"
"blanca","72.9451848993475","-1.22389929618716","7.58333333333333","mins","55.2666666666667","mins",NA,"7875164","626425","1573861700"
"blanca","39.2173431022552","0.242519999153596","55.2666666666667","mins","6.98333333333333","mins","71","7875127","626412","1573862119"
"blanca","87.2066511224918","1.44502690603437","6.98333333333333","mins","7.05","mins",NA,"7875088","626490","1573862542"
"blanca","80.0062497558784","-2.99574305039888","7.05","mins","7.01666666666667","mins","92","7875113","626414","1573862963"
"blanca","30.6757233003559","0.649857473352777","7.01666666666667","mins","6.98333333333333","mins",NA,"7875103","626385","1573863382"
"blanca","74.9666592559653","0.472204381876233","6.98333333333333","mins","6.78333333333333","mins",NA,"7875049","626333","1573863789"
"blanca","60.7453701939498","2.91163363434538","6.78333333333333","mins","7.08333333333333","mins","160","7875082","626384","1573864214"
"blanca","5.65685424949238","-1.35970299357215","7.08333333333333","mins","7.03333333333333","mins",NA,"7875078","626388","1573864636"
"blanca","27.8567765543682","1.98902065637413","7.03333333333333","mins","7.36666666666667","mins","164","7875104","626398","1573865078"
"blanca","17.0880074906351","1.57919949034254","7.36666666666667","mins","7.2","mins",NA,"7875110","626382","1573865510"
"blanca","14.2126704035519","-1.89775516743061","7.2","mins","6.65","mins",NA,"7875121","626391","1573865909"
"blanca","22.8035085019828","2.91756900655187","6.65","mins","6.76666666666667","mins","89","7875107","626373","1573866315"
"blanca","28.0178514522438","-0.69674228153001","6.76666666666667","mins","6.91666666666667","mins",NA,"7875108","626345","1573866730"
"blanca","38.8973006775534","1.29287478725752","6.91666666666667","mins","7.2","mins","161","7875071","626333","1573867162"
"blanca","39.6610640301039","-0.274381951330869","7.2","mins","6.75","mins",NA,"7875038","626311","1573867567"
"blanca","19.0262975904404","-1.03537678485827","6.75","mins","7.61666666666667","mins",NA,"7875039","626292","1573868024"
"blanca","8.94427190999916","-1.98186087418476","7.61666666666667","mins","7.06666666666667","mins","102","7875047","626296","1573868448"
"blanca","8.94427190999916","-2.21429743558818","7.06666666666667","mins","6.41666666666667","mins",NA,"7875039","626300","1573868833"
"blanca","11.1803398874989","-0.283794109208328","6.41666666666667","mins","14.0666666666667","mins",NA,"7875028","626302","1573869677"
"blanca","50.0899191454728","1.33101467188121","14.0666666666667","mins","7.01666666666667","mins",NA,"7875025","626352","1573870098"
"blanca","170.061753489725","-1.77866740886289","7.01666666666667","mins","6.98333333333333","mins","217","7874861","626307","1573870517"
"blanca","103.392456204503","0.35495651174348","6.98333333333333","mins","6.96666666666667","mins",NA,"7874758","626316","1573870935"
"blanca","97.948966303887","0.390188107819389","6.96666666666667","mins","7","mins","211","7874671","626361","1573871355"
"blanca","48.91829923454","-1.19040621523253","7","mins","21.1994444444444","hours",NA,"7874634","626329","1573947673"
"blanca","33.8378486313773","-0.261536352638563","21.1994444444444","hours","7.05","mins",NA,"7874615","626301","1573948096"
"blanca","6.32455532033676","-0.917949695694122","7.05","mins","6.98333333333333","mins","67","7874617","626295","1573948515"
"blanca","6.40312423743285","-0.35299038782691","6.98333333333333","mins","7.81666666666667","mins",NA,"7874621","626290","1573948984"
"blanca","15.2970585407784","-1.09345094442122","7.81666666666667","mins","6.18333333333333","mins","175","7874636","626293","1573949355"
"blanca","24.1867732448956","2.2873380008913","6.18333333333333","mins","7.03333333333333","mins",NA,"7874624","626272","1573949777"
"blanca","35.8468966578698","0.00692030475024019","7.03333333333333","mins","7.16666666666667","mins",NA,"7874606","626241","1573950207"
"blanca","20.0997512422418","2.51585758210187","7.16666666666667","mins","6.86666666666667","mins","120","7874604","626261","1573950619"
"blanca","36.4005494464026","2.87605985629278","6.86666666666667","mins","7.7","mins",NA,"7874617","626227","1573951081"
"blanca","19.1049731745428","-2.88126814253185","7.7","mins","6.18333333333333","mins","50","7874615","626246","1573951452"
"blanca","41.1096095821889","-2.32017404076316","6.18333333333333","mins","7.16666666666667","mins",NA,"7874588","626215","1573951882"
"blanca","18.3575597506858","2.93744043980413","7.16666666666667","mins","6.83333333333333","mins",NA,"7874597","626231","1573952292"
"blanca","45.5411901469428","0.90408809055804","6.83333333333333","mins","7.18333333333333","mins","133","7874642","626238","1573952723"
"blanca","19.6468827043885","-1.15915383589769","7.18333333333333","mins","6.8","mins",NA,"7874647","626257","1573953131"
"blanca","43.0116263352131","-0.280575337781552","6.8","mins","6.95","mins","185","7874646","626300","1573953548"
"blanca","11.3137084989848","-2.33294286738188","6.95","mins","7.33333333333333","mins",NA,"7874638","626292","1573953988"
"blanca","55.9732078766261","-0.457997951597222","7.33333333333333","mins","6.71666666666667","mins",NA,"7874620","626239","1573954391"
"blanca","64.5368112010502","-2.11686548446906","6.71666666666667","mins","7.13333333333333","mins","127","7874683","626253","1573954819"
"blanca","3.60555127546399","-0.764124777373387","7.13333333333333","mins","7.18333333333333","mins",NA,"7874685","626256","1573955250"
"blanca","13.6014705087354","1.92479376362679","7.18333333333333","mins","6.66666666666667","mins","46","7874693","626245","1573955650"
"blanca","26.9258240356725","-2.77579109885528","6.66666666666667","mins","7.06666666666667","mins",NA,"7874686","626271","1573956074"
"blanca","72.4706837279737","0.950665987719649","7.06666666666667","mins","6.9","mins",NA,"7874732","626327","1573956488"
"blanca","28.8444102037119","-0.0996686524911621","6.9","mins","7.08333333333333","mins","95","7874748","626351","1573956913"
"blanca","24.0831891575846","1.70943606392905","7.08333333333333","mins","7.03333333333333","mins",NA,"7874766","626335","1573957335"
"blanca","23.7697286480094","-0.981824731302544","7.03333333333333","mins","7.1","mins","139","7874789","626341","1573957761"
"blanca","56.5685424949238","-2.10101209957153","7.1","mins","6.91666666666667","mins",NA,"7874749","626381","1573958176"
"blanca","30.0665927567458","-2.28962632641652","6.91666666666667","mins","6.98333333333333","mins",NA,"7874747","626351","1573958595"
"blanca","76.0591874792257","1.01117726581426","6.98333333333333","mins","7","mins","163","7874680","626315","1573959015"
"blanca","24.6981780704569","-0.0612565989967404","7","mins","7.01666666666667","mins",NA,"7874659","626302","1573959436"
"blanca","53.7121960079831","0.0490173081021568","7.01666666666667","mins","7.01666666666667","mins","152","7874612","626276","1573959857"
"blanca","28.4604989415154","2.39783706929093","7.01666666666667","mins","6.85","mins",NA,"7874621","626303","1573960268"
"blanca","32.6955654485436","0.0871572745542832","6.85","mins","7.05","mins",NA,"7874634","626333","1573960691"
"blanca","28.2311884269862","-2.3799448127798","7.05","mins","7","mins","121","7874608","626322","1573961111"
"blanca","56.0892146495206","0.202845097184093","7","mins","7.1","mins",NA,"7874553","626311","1573961537"
"blanca","134.792433022036","-0.392664653962597","7.1","mins","6.9","mins","93","7874441","626236","1573961951"
"blanca","200.551738960299","2.76545513070085","6.9","mins","7.01666666666667","mins",NA,"7874555","626401","1573962372"
"blanca","47.8539444560216","2.72619308559628","7.01666666666667","mins","7.18333333333333","mins",NA,"7874546","626354","1573962803"
"blanca","61.1882341631134","-1.56259978904498","7.18333333333333","mins","6.76666666666667","mins","125","7874606","626342","1573963209"
"blanca","4.12310562561766","-3.09400955031281","6.76666666666667","mins","7.21666666666667","mins",NA,"7874602","626343","1573963642"
"blanca","18.8679622641132","1.88441697901159","7.21666666666667","mins","20.8494444444444","hours",NA,"7874612","626359","1574038700"
"blanca","12.6491106406735","0.690446457054692","20.8494444444444","hours","6.96666666666667","mins","63","7874624","626363","1574039118"
"blanca","52","-2.81984209919315","6.96666666666667","mins","7.01666666666667","mins",NA,"7874572","626363","1574039539"
"blanca","37.1618083521241","1.15530423085401","7.01666666666667","mins","6.83333333333333","mins","152","7874557","626397","1574039949"
"blanca","38.0525951808809","-1.20788729246495","6.83333333333333","mins","14.2333333333333","mins",NA,"7874519","626395","1574040803"
"blanca","79.3095202355934","-2.25009116012209","14.2333333333333","mins","6.78333333333333","mins","131","7874572","626336","1574041210"
"blanca","28.0713376952364","-0.767610967071473","6.78333333333333","mins","7.11666666666667","mins",NA,"7874600","626334","1574041637"
"blanca","20.5182845286832","0.67962159761265","7.11666666666667","mins","6.91666666666667","mins","140","7874615","626320","1574042052"
"blanca","21.1896201004171","-0.414254243011213","6.91666666666667","mins","14.0166666666667","mins",NA,"7874635","626313","1574042893"
"blanca","42.4381903478459","1.83519526190592","14.0166666666667","mins","7.18333333333333","mins","178","7874611","626278","1574043324"
"blanca","15.556349186104","-2.95726824469009","7.18333333333333","mins","7","mins",NA,"7874622","626289","1574043744"
"blanca","70.327803890069","0.264488382549233","7","mins","6.81666666666667","mins","134","7874683","626324","1574044153"
"blanca","66.6108099335236","1.14639482108744","6.81666666666667","mins","7.03333333333333","mins",NA,"7874737","626285","1574044575"
"blanca","32.9848450049413","-0.870463703366093","7.03333333333333","mins","7.15","mins",NA,"7874769","626293","1574045004"
"blanca","32.5729949498047","-2.5845718689004","7.15","mins","6.78333333333333","mins","66","7874738","626303","1574045411"
"blanca","11","1.25875420523236","6.78333333333333","mins","7.03333333333333","mins",NA,"7874738","626314","1574045833"
"blanca","23.43074902772","0.876058050598193","7.03333333333333","mins","7.06666666666667","mins","38","7874756","626329","1574046257"
"blanca","38.6264158316559","-0.505166761785531","7.06666666666667","mins","7.36666666666667","mins",NA,"7874770","626365","1574046699"
"blanca","71.4702735408225","3.08360259265752","7.36666666666667","mins","6.48333333333333","mins",NA,"7874748","626297","1574047088"
"blanca","25.4558441227157","2.04329326231196","6.48333333333333","mins","7.05","mins","174","7874730","626315","1574047511"
"blanca","66.4680374315355","0","7.05","mins","7","mins",NA,"7874683","626362","1574047931"
"blanca","42.3792402008342","-1.12207298278418","7","mins","7.01666666666667","mins","158","7874643","626348","1574048352"
"blanca","182.452733605172","1.21132936213455","7.01666666666667","mins","19.3411111111111","hours","106","7874526","626488","1574117980"
"blanca","98.3107318658548","3.07391565780595","19.3411111111111","hours","6.56666666666667","mins",NA,"7874594","626417","1574118374"
"blanca","30.0832179129826","-2.75210748976646","6.56666666666667","mins","7.4","mins",NA,"7874583","626445","1574118818"
"blanca","21.5870331449229","-2.53351585671331","7.4","mins","6.73333333333333","mins","99","7874578","626424","1574119222"
"blanca","11.1803398874989","-0.41359668066138","6.73333333333333","mins","7.25","mins",NA,"7874580","626413","1574119657"
"blanca","44.2944691807002","2.82750478446269","7.25","mins","7.45","mins","132","7874559","626452","1574120104"
"blanca","6.70820393249937","-1.54050256687612","7.45","mins","6.36666666666667","mins",NA,"7874553","626449","1574120486"
"blanca","7.07106781186548","1.24904577239825","6.36666666666667","mins","6.9","mins",NA,"7874548","626454","1574120900"
"blanca","37.2155881318568","0.677708292564628","6.9","mins","6.91666666666667","mins","122","7874544","626491","1574121315"
"blanca","13.6014705087354","1.37998726604154","6.91666666666667","mins","7.23333333333333","mins",NA,"7874557","626495","1574121749"
"blanca","27.8567765543682","-2.47591988818539","7.23333333333333","mins","13.7166666666667","mins",NA,"7874531","626505","1574122572"
"blanca","17.1172427686237","-0.250065089251355","13.7166666666667","mins","7.31666666666667","mins",NA,"7874514","626507","1574123011"
"blanca","31.2409987036266","2.32974563282623","7.31666666666667","mins","6.66666666666667","mins","239","7874538","626527","1574123411"
"blanca","43.0116263352131","1.00178400821549","6.66666666666667","mins","7.05","mins",NA,"7874579","626514","1574123834"
"blanca","13.6014705087354","-0.60554466360497","7.05","mins","7.38333333333333","mins","16","7874592","626518","1574124277"
"blanca","1486.71180798432","-2.41735689887056","7.38333333333333","mins","14.4333333333333","mins","30","7873238","627132","1574125143"
"blanca","1508.40379209282","-3.1371905308936","14.4333333333333","mins","13.3666666666667","mins",NA,"7874609","626503","1574125945"
"blanca","69.3541635375988","0.396052900436068","13.3666666666667","mins","6.93333333333333","mins","167","7874656","626452","1574126361"
"blanca","259.824941066096","-0.196546663619158","6.93333333333333","mins","6.88333333333333","mins",NA,"7874866","626299","1574126774"
"blanca","464.917196928657","-0.517562784289899","6.88333333333333","mins","7.03333333333333","mins",NA,"7875328","626247","1574127196"
"blanca","234.326695022142","0.213716716916414","7.03333333333333","mins","6.9","mins","254","7875550","626172","1574127610"
"blanca","175.071414000116","-0.35436277311143","6.9","mins","7.08333333333333","mins",NA,"7875725","626177","1574128035"
"blanca","165.641178455117","-0.348579503254805","7.08333333333333","mins","7.01666666666667","mins","165","7875879","626238","1574128456"
"blanca","59.5399025864168","2.08271077236619","7.01666666666667","mins","14.0666666666667","mins",NA,"7875871","626179","1574129300"
"blanca","6.32455532033676","2.68507081471542","14.0666666666667","mins","14.4666666666667","mins",NA,"7875869","626185","1574130168"
"blanca","1121.71520449711","0.895659135747809","14.4666666666667","mins","34.6","mins",NA,"7876478","627127","1574132244"
"blanca","1215.46122932819","-3.06196261563755","34.6","mins","7.6","mins","19","7875739","626162","1574132700"
"blanca","99.724620831568","-2.49850239721796","7.6","mins","6.98333333333333","mins",NA,"7875835","626189","1574133119"
"blanca","48.0416485978573","0.23252487202107","6.98333333333333","mins","20.0336111111111","hours",NA,"7875883","626191","1574205240"
"blanca","19.8494332412792","-0.81506304908415","20.0336111111111","hours","7.08333333333333","mins",NA,"7875896","626206","1574205665"
"blanca","25.9422435421457","-2.76577430560239","7.08333333333333","mins","6.3","mins",NA,"7875873","626194","1574206043"
"blanca","13.6014705087354","-0.791410115013381","6.3","mins","6.93333333333333","mins","130","7875869","626181","1574206459"
"blanca","59.0931468107766","0.854073065629488","6.93333333333333","mins","6.91666666666667","mins",NA,"7875815","626157","1574206874"
"blanca","87.8179936004006","-0.106571442070878","6.91666666666667","mins","7.05","mins",NA,"7875739","626113","1574207297"
"blanca","40.8166632639171","-0.0156237286204766","7.05","mins","6.91666666666667","mins","120","7875704","626092","1574207712"
"blanca","25.0199920063936","2.15119451418877","6.91666666666667","mins","7.15","mins",NA,"7875705","626117","1574208141"
"blanca","39.2045915678253","-0.698784723240766","7.15","mins","6.91666666666667","mins","64","7875681","626148","1574208556"
"blanca","29.1547594742265","0.555724427594776","6.91666666666667","mins","7.45","mins",NA,"7875678","626177","1574209003"
"blanca","36.8781778291715","-0.60554466360497","7.45","mins","6.61666666666667","mins",NA,"7875654","626205","1574209400"
"blanca","11","0.70862627212767","6.61666666666667","mins","7.06666666666667","mins","4","7875654","626216","1574209824"
"blanca","45.5411901469428","0.154318775926119","7.06666666666667","mins","13.8833333333333","mins","176","7875661","626261","1574210657"
"blanca","81.0246875958186","0.997000089113417","13.8833333333333","mins","7.01666666666667","mins",NA,"7875735","626294","1574211078"
"blanca","58.6941223633168","0.573422126213711","7.01666666666667","mins","6.91666666666667","mins",NA,"7875793","626285","1574211493"
"blanca","57.8013840664737","0.891267868784937","6.91666666666667","mins","7.06666666666667","mins","186","7875822","626235","1574211917"
"blanca","44.6878059430087","-0.33901344081529","7.06666666666667","mins","55.9333333333333","mins",NA,"7875856","626206","1574215273"
"blanca","15.8113883008419","1.47014189797187","55.9333333333333","mins","7.16666666666667","mins",NA,"7875847","626193","1574215703"
"blanca","26.8700576850888","0.179853499792479","7.16666666666667","mins","6.76666666666667","mins","97","7875828","626174","1574216109"
"blanca","49.5782210249622","-1.62787710920116","6.76666666666667","mins","7.1","mins",NA,"7875865","626141","1574216535"
"blanca","56.0802995712398","0.895999214263028","7.1","mins","6.95","mins","75","7875862","626085","1574216952"
"blanca","26.1725046566048","1.63215266375248","6.95","mins","7.05","mins",NA,"7875836","626088","1574217375"
"blanca","79.1770168672703","-0.601119238504404","7.05","mins","6.91666666666667","mins",NA,"7875766","626051","1574217790"
"blanca","112.378823627942","-0.0251773655783327","6.91666666666667","mins","7.16666666666667","mins","93","7875668","625996","1574218220"
"blanca","89.3084542470644","3.0587989484552","7.16666666666667","mins","6.86666666666667","mins",NA,"7875742","626046","1574218632"
"blanca","28.0178514522438","-0.368780626880502","6.86666666666667","mins","6.95","mins","25","7875758","626069","1574219049"
"blanca","6.70820393249937","-2.64224593190966","6.95","mins","7.05","mins",NA,"7875752","626066","1574219472"
"blanca","21.0237960416286","0.416064505723823","7.05","mins","7.08333333333333","mins",NA,"7875731","626065","1574219897"
"blanca","88.2326470191165","-0.568713834119088","7.08333333333333","mins","6.9","mins","75","7875659","626014","1574220311"
"blanca","93.3488082409197","2.95734107171365","6.9","mins","7.01666666666667","mins",NA,"7875724","626081","1574220732"
"blanca","17.4928556845359","1.3409680195428","7.01666666666667","mins","7.01666666666667","mins","27","7875739","626072","1574221153"
"blanca","2","-0.540419500270584","7.01666666666667","mins","7.2","mins",NA,"7875741","626072","1574221585"
"blanca","69.8140387028282","2.23435205317243","7.2","mins","6.86666666666667","mins",NA,"7875698","626017","1574221997"
"blanca","37.6430604494374","-0.367009917307831","6.86666666666667","mins","6.9","mins","100","7875687","625981","1574222411"
"blanca","72.691127381545","2.70704082086257","6.9","mins","7","mins",NA,"7875677","626053","1574222831"
"blanca","15.1327459504216","-1.3002387708407","7","mins","6.98333333333333","mins","202","7875662","626055","1574223250"
"blanca","92.8493403315285","2.29223746134995","6.98333333333333","mins","7","mins",NA,"7875732","626116","1574223670"
"blanca","13.6014705087354","1.01530259152935","7","mins","7.38333333333333","mins",NA,"7875745","626112","1574224113"
"blanca","5.09901951359278","-2.06669081823096","7.38333333333333","mins","6.96666666666667","mins","50","7875744","626117","1574224531"
"blanca","231.101709210469","2.92955100391353","6.96666666666667","mins","6.8","mins",NA,"7875836","625905","1574224939"
"blanca","270.440381600086","-2.9672689563804","6.8","mins","6.91666666666667","mins","113","7875773","626168","1574225354"
"blanca","15.8113883008419","-2.30093447766808","6.91666666666667","mins","7.03333333333333","mins",NA,"7875764","626155","1574225776"
"blanca","26.4007575648882","-1.74657871130318","7.03333333333333","mins","6.93333333333333","mins",NA,"7875788","626144","1574226192"
"blanca","10","-1.07326338788997","6.93333333333333","mins","7.03333333333333","mins","31","7875796","626150","1574226614"
"blanca","60.1414998150196","-0.177176528197755","7.03333333333333","mins","20.3955555555556","hours",NA,"7875837","626194","1574300038"
"blanca","24.1867732448956","0.696322642444278","20.3955555555556","hours","6.25","mins","113","7875861","626197","1574300413"
"blanca","5.3851648071345","-1.8269477093605","6.25","mins","7.41666666666667","mins",NA,"7875859","626202","1574300858"
"blanca","13.0384048104053","-1.75701916720604","7.41666666666667","mins","6.53333333333333","mins","89","7875848","626195","1574301250"
"blanca","67.6756972627545","-0.40786796797391","6.53333333333333","mins","7.13333333333333","mins",NA,"7875810","626139","1574301678"
"blanca","31.0161248385416","1.00684406793267","7.13333333333333","mins","6.95","mins",NA,"7875779","626140","1574302095"
"blanca","2","1.53854944435964","6.95","mins","7.16666666666667","mins","77","7875779","626142","1574302525"
"blanca","12.0415945787923","-2.29743866747662","7.16666666666667","mins","6.76666666666667","mins",NA,"7875770","626134","1574302931"
"blanca","5.8309518948453","0.186222840411141","6.76666666666667","mins","7.15","mins","50","7875765","626131","1574303360"
"blanca","22.561028345357","0.316942899129951","7.15","mins","7.03333333333333","mins",NA,"7875743","626126","1574303782"
"blanca","25.6320112359526","-1.70609039592484","7.03333333333333","mins","6.81666666666667","mins",NA,"7875752","626102","1574304191"
"blanca","19.4164878389476","1.3272796509305","6.81666666666667","mins","7","mins","22","7875736","626091","1574304611"
"blanca","34.132096331752","-0.880501607132192","7","mins","7.08333333333333","mins",NA,"7875733","626057","1574305036"
"blanca","46.0108682813094","3.07532098690385","7.08333333333333","mins","6.98333333333333","mins","16","7875734","626103","1574305455"
"blanca","20","-2.5198272516383","6.98333333333333","mins","7.33333333333333","mins",NA,"7875722","626087","1574305895"
"blanca","28.7923600977759","1.28200087001255","7.33333333333333","mins","6.63333333333333","mins",NA,"7875695","626097","1574306293"
"blanca","26.0768096208106","-1.84873008753606","6.63333333333333","mins","6.93333333333333","mins","107","7875693","626071","1574306709"
"blanca","70","-2.57486343606629","6.93333333333333","mins","7.21666666666667","mins",NA,"7875735","626127","1574307142"
"blanca","72.1110255092798","2.55359005004223","7.21666666666667","mins","7.03333333333333","mins","43","7875731","626055","1574307564"
"blanca","53","-2.18289415005084","7.03333333333333","mins","6.86666666666667","mins",NA,"7875776","626083","1574307976"
"blanca","23.6008474424119","3.0631652362097","6.86666666666667","mins","7.03333333333333","mins",NA,"7875757","626069","1574308398"
"blanca","15","-1.8630648094062","7.03333333333333","mins","6.91666666666667","mins","65","7875769","626060","1574308813"
"blanca","29.0688837074973","2.96173915379732","6.91666666666667","mins","7.11666666666667","mins",NA,"7875743","626073","1574309240"
"blanca","55.2268050859363","-3.05239904099806","7.11666666666667","mins","6.83333333333333","mins","131","7875790","626044","1574309650"
"blanca","56.8506816142076","0.132888289313747","6.83333333333333","mins","7.05","mins",NA,"7875834","626008","1574310073"
"blanca","28.8444102037119","-1.27373211445385","7.05","mins","7.06666666666667","mins",NA,"7875858","626024","1574310497"
"blanca","85.4283325366942","1.25725914006503","7.06666666666667","mins","6.95","mins","199","7875925","625971","1574310914"
"blanca","9.48683298050514","-2.561803417709","6.95","mins","7.06666666666667","mins",NA,"7875922","625980","1574311338"
"blanca","54.7083174663597","-0.21553415990413","7.06666666666667","mins","6.85","mins","183","7875894","626027","1574311749"
"blanca","31.4006369362152","1.45821059168372","6.85","mins","7.03333333333333","mins",NA,"7875919","626046","1574312171"
"blanca","17.8044938147649","-1.82575296679874","7.03333333333333","mins","7","mins",NA,"7875905","626057","1574312591"
"blanca","35.3553390593274","0.403223035226666","7","mins","7","mins","107","7875888","626088","1574313011"
"blanca","74.4110206891425","1.35357038136239","7","mins","7.01666666666667","mins",NA,"7875944","626137","1574313432"
"blanca","77.8331548891602","1.93536690373785","7.01666666666667","mins","7.33333333333333","mins","11","7875971","626064","1574313872"
"blanca","94.1541289588513","2.46001082325966","7.33333333333333","mins","6.71666666666667","mins",NA,"7875890","626112","1574314275"
"blanca","34.2052627529741","0.769589203857875","6.71666666666667","mins","7.03333333333333","mins",NA,"7875881","626145","1574314697"
"blanca","38.1837661840736","1.05165021254837","7.03333333333333","mins","6.91666666666667","mins","67","7875908","626172","1574315112"
"blanca","85.7029754442633","-1.1182183763242","6.91666666666667","mins","7.18333333333333","mins",NA,"7875880","626253","1574315543"
"blanca","9","-2.80877244066304","7.18333333333333","mins","18.7533333333333","hours",NA,"7875880","626244","1574383055"
"blanca","36.2215405525497","-3.0309354324159","18.7533333333333","hours","6.71666666666667","mins","101","7875884","626280","1574383458"
"blanca","32.5729949498047","-2.94020775320116","6.71666666666667","mins","7.1","mins",NA,"7875874","626249","1574383884"
"blanca","41.4366987102013","-3.1089874595343","7.1","mins","6.88333333333333","mins",NA,"7875888","626288","1574384297"
"blanca","29.2061637330205","2.13289917514508","6.88333333333333","mins","7.58333333333333","mins","18","7875906","626265","1574384752"
"blanca","25.9422435421457","-2.95843377095844","7.58333333333333","mins","6.83333333333333","mins",NA,"7875894","626288","1574385162"
"blanca","18.0277563773199","-1.14540755184528","6.83333333333333","mins","6.76666666666667","mins","54","7875876","626287","1574385568"
"blanca","14.560219778561","1.90459449104572","6.76666666666667","mins","6.75","mins",NA,"7875880","626301","1574385973"
"blanca","36.6878726556883","0.987985784587673","6.75","mins","7.38333333333333","mins",NA,"7875915","626312","1574386416"
"blanca","12.369316876853","-2.59210310726082","7.38333333333333","mins","6.65","mins","97","7875903","626315","1574386815"
"blanca","39.8497176903426","1.63169653507288","6.65","mins","13.9666666666667","mins","73","7875915","626353","1574387653"
"blanca","18.0277563773199","-2.46467780174732","13.9666666666667","mins","6.95","mins",NA,"7875900","626343","1574388070"
"blanca","34.928498393146","0.17559216195018","6.95","mins","7.08333333333333","mins",NA,"7875868","626329","1574388495"
"blanca","45.2769256906871","1.4503628807729","7.08333333333333","mins","7.26666666666667","mins","138","7875845","626368","1574388931"
"blanca","5.3851648071345","-2.98925514308277","7.26666666666667","mins","6.68333333333333","mins",NA,"7875847","626363","1574389332"
"blanca","27.7848879788996","-0.662215501256172","6.68333333333333","mins","7.18333333333333","mins","4","7875871","626349","1574389763"
"blanca","18.6815416922694","-2.36981762555968","7.18333333333333","mins","7.05","mins",NA,"7875866","626367","1574390186"
"blanca","32.0156211871642","-2.19590486102782","7.05","mins","13.7666666666667","mins","99","7875846","626342","1574391012"
"blanca","74.4311762637136","2.57454158219906","13.7666666666667","mins","7.08333333333333","mins",NA,"7875854","626416","1574391437"
"blanca","42.4264068711929","-2.46388436102517","7.08333333333333","mins","7.03333333333333","mins","55","7875824","626386","1574391859"
"blanca","48.2700735445887","3.05358528006205","7.03333333333333","mins","6.93333333333333","mins",NA,"7875855","626423","1574392275"
"blanca","46.5295604965274","1.95171609784816","6.93333333333333","mins","6.9","mins",NA,"7875877","626382","1574392689"
"blanca","54.2033209314706","1.54184765289508","6.9","mins","7.18333333333333","mins","3","7875830","626355","1574393120"
"blanca","126.506916806948","2.97840992904876","7.18333333333333","mins","6.95","mins",NA,"7875928","626435","1574393537"
"blanca","64.8459713474939","2.5527786363316","6.95","mins","6.98333333333333","mins","42","7875909","626373","1574393956"
"blanca","19.8494332412792","1.98752188018313","6.98333333333333","mins","7.43333333333333","mins",NA,"7875894","626386","1574394402"
"blanca","11.6619037896906","1.88708245470705","7.43333333333333","mins","6.55","mins",NA,"7875904","626392","1574394795"
"blanca","49.0407993409569","1.42692103540433","6.55","mins","6.96666666666667","mins","129","7875935","626354","1574395213"
