"id","sl2","ta2","act.count","northing","easting","date_time"
"blanca",3.93849729799404,1.61480034728716,NA,7874936,625752,1562627613
"blanca",0.8491677516765,1.31843227357494,75,7874931,625749,1562628025
"blanca",4.15521282917811,-0.995907725524805,NA,7874930,625720,1562628444
"blanca",2.02409638554217,-1.6052654277944,78,7874944,625720,1562628859
"blanca",5.90933010585706,-1.02651584184892,NA,7874967,625758,1562629310
"blanca",0.69284064665127,-2.75857792053416,62,7874963,625755,1562629743
"blanca",5.84228308405017,1.48765509490646,66,7874939,625782,1562630114
"blanca",2.23434394872015,-1.89580419866154,NA,7874931,625768,1562630547
"blanca",5.92083004094041,-2.34094512768445,218,7874970,625778,1562630955
"blanca",1.65710017139343,-2.16394762626503,NA,7874961,625786,1562631391
"blanca",1.29548634060322,2.63361925878201,NA,7874970,625784,1562631818
"blanca",7.3276957451227,NA,171,7874956,625844,1562633068
"blanca",30.6534280800896,NA,NA,7874816,625943,1562634363
"blanca",11.3936967894802,-1.22820082694213,NA,7874776,625874,1562634783
"blanca",12.1506235218292,NA,91,7874855,626031,1562710225
"blanca",2.78443523623285,1.89332691223458,NA,7874865,626014,1562710650
"blanca",8.55270302551923,-2.51182330903715,188,7874871,626075,1562711080
"blanca",1.29683295483055,2.42329789031313,NA,7874876,626068,1562711478
"blanca",4.09668834419364,-0.779811629336792,NA,7874905,626063,1562711909
"blanca",4.26051712504943,0.161324256067603,208,7874934,626053,1562712341
"blanca",2.01804360706105,-1.17004069255128,NA,7874943,626063,1562712741
"blanca",2.72831210851723,-0.525318875351304,34,7874947,626082,1562713168
"blanca",1.86707467452105,0.796570882836187,NA,7874958,626089,1562713587
"blanca",4.86243597120362,2.54993598591579,NA,7874944,626057,1562714018
"blanca",7.97957914248096,NA,165,7875012,626008,1562715266
"blanca",4.04736912931727,-0.938047491792714,NA,7875036,626025,1562715702
"blanca",3.01496268633627,0.715965589887233,NA,7875056,626023,1562716102
"blanca",7.54451166548617,NA,161,7875122,626012,1562717370
"blanca",8.996535731812,2.89602436788975,NA,7875095,626074,1562717821
"blanca",6.26597957226162,NA,NA,7875030,626006,1562720323
"blanca",2.86363636363636,-0.734594459339227,NA,7875030,625985,1562720763
"blanca",8.88990837490058,1.22657764381243,NA,7874977,625966,1562721143
"blanca",7.74333156163866,NA,NA,7874979,625896,1562883443
"blanca",4.88902254882116,-0.445547824517127,128,7875012,625889,1562883857
"blanca",3.44010458076891,0.254624666194541,NA,7875034,625878,1562884286
"blanca",1.86707467452105,-0.386875717731028,NA,7875047,625877,1562884705
"blanca",0.717703349282296,-1.00406710927139,128,7875050,625881,1562885123
"blanca",1.22935305688022,2.13932087452594,NA,7875053,625873,1562885540
"blanca",1.99100054640961,-1.76368063905287,96,7875066,625881,1562886000
"blanca",1.46270165373209,2.54067563890267,NA,7875062,625872,1562886404
"blanca",35.083283237015,1.80620789413519,NA,7874874,626016,1562886809
"blanca",38.7829665350675,-3.07108698610861,51,7875073,625840,1562887220
"blanca",1.53427713849532,0.258652158846621,NA,7875079,625831,1562887643
"blanca",2.36658932714617,-0.492836396993601,89,7875094,625823,1562888074
"blanca",4.87250197613975,2.50126389932893,NA,7875061,625818,1562888485
"blanca",3.64229836885359,-0.507517177175075,210,7875039,625801,1562888943
"blanca",14.2711472942242,-2.51630119352554,236,7875131,625804,1562889330
"blanca",6.60906791379248,1.78324697170533,NA,7875123,625760,1562889736
"blanca",0.944817455281602,0.927295218001612,107,7875117,625757,1562890162
"blanca",11.0237670198393,-1.08246237573849,NA,7875115,625676,1562890603
"blanca",1.61970885967925,-2.13590216912108,NA,7875125,625682,1562891035
"blanca",10.6275510443549,1.69721682445328,164,7875154,625616,1562891442
"blanca",3.28894124581258,0.504658889812944,NA,7875152,625594,1562891845
"blanca",5.15102114807584,0.558335671795756,152,7875130,625565,1562892269
"blanca",12.173623757313,-1.58576916612798,NA,7875198,625515,1562892685
"blanca",5.58649367799849,NA,NA,7875343,625553,1562893964
"blanca",15.7778875654676,1.10308216181044,246,7875441,625494,1562894399
"blanca",10.7208913994282,NA,NA,7875755,625844,1562900259
"blanca",5.58048998853243,1.47220882371714,38,7875796,625841,1562900701
"blanca",10.2384011482179,NA,NA,7875717,625826,1562901964
"blanca",14.2089229403308,-0.597657161405622,NA,7875640,625775,1562902354
