"id","GPS.Fix.Time","GPS.UTM.Northing","GPS.UTM.Easting"
"mafalda","2019.05.30 04:42:32",7880483,637573
"mafalda","2019.05.30 04:49:48",7880478,637401
"mafalda","2019.05.30 23:20:32",7880479,637328
"mafalda","2019.05.30 23:27:15",7880529,637303
"mafalda","2019.05.30 23:49:03",7880546,637288
"mafalda","2019.05.30 23:55:27",7880528,637235
"mafalda","2019.05.31 00:02:28",7880626,637414
"mafalda","2019.05.31 00:10:01",7880528,637239
"mafalda","2019.05.31 00:16:55",7880553,637282
"mafalda","2019.05.31 00:23:15",7880543,637291
"mafalda","2019.05.31 00:31:03",7880567,637301
"mafalda","2019.05.31 00:37:25",7880728,637268
"mafalda","2019.05.31 00:44:22",7880797,637304
"mafalda","2019.05.31 00:51:16",7880772,637413
"mafalda","2019.05.31 00:59:03",7880877,637503
"mafalda","2019.05.31 01:06:04",7880312,637424
"mafalda","2019.05.31 01:19:58",7880539,637388
"mafalda","2019.05.31 01:26:40",7880872,637502
"mafalda","2019.05.31 01:33:51",7880872,637509
"mafalda","2019.05.31 01:41:03",7880862,637509
"mafalda","2019.05.31 01:54:36",7880881,637514
"mafalda","2019.05.31 02:08:46",7880860,637500
"mafalda","2019.05.31 02:15:29",7880871,637512
"mafalda","2019.05.31 02:22:26",7880852,637497
"mafalda","2019.05.31 02:30:03",7880778,637410
"mafalda","2019.05.31 02:36:20",7880880,637491
"mafalda","2019.05.31 02:44:03",7880879,637520
"mafalda","2019.05.31 02:50:20",7880874,637515
"mafalda","2019.05.31 03:11:35",7880843,637552
"mafalda","2019.05.31 03:19:03",7880812,637544
"mafalda","2019.05.31 03:25:26",7880756,637597
"mafalda","2019.05.31 03:32:44",7880695,637601
"mafalda","2019.05.31 03:39:22",7880619,637605
"mafalda","2019.05.31 03:46:11",7880546,637626
"mafalda","2019.05.31 03:54:04",7880608,637597
"mafalda","2019.05.31 04:00:37",7880607,637599
"mafalda","2019.05.31 04:36:04",7880527,637464
"mafalda","2019.05.31 04:42:27",7880602,637464
"mafalda","2019.05.31 04:49:45",7880591,637457
"mafalda","2019.05.31 04:56:36",7880596,637452
"mafalda","2019.05.31 05:04:03",7880582,637421
"mafalda","2019.06.01 01:12:59",7880445,637326
"mafalda","2019.06.01 01:19:28",7880325,637341
"mafalda","2019.06.01 01:33:21",7880255,637212
"mafalda","2019.06.01 01:40:26",7880256,637216
"mafalda","2019.06.01 01:47:19",7880265,637211
"mafalda","2019.06.01 01:54:15",7880263,637212
"mafalda","2019.06.01 02:01:17",7880239,637211
"mafalda","2019.06.01 02:08:42",7880231,637156
"mafalda","2019.06.01 02:15:50",7880230,637142
"mafalda","2019.06.01 02:22:26",7880243,637131
"mafalda","2019.06.01 02:29:56",7880230,637083
"mafalda","2019.06.01 02:36:16",7880234,637086
"mafalda","2019.06.01 02:43:21",7880164,637021
"mafalda","2019.06.01 02:50:56",7880165,637012
"mafalda","2019.06.01 02:57:24",7880160,637018
"mafalda","2019.06.01 03:04:17",7880155,637025
"mafalda","2019.06.01 03:11:21",7880157,637018
"mafalda","2019.06.01 03:18:40",7880174,637011
"mafalda","2019.06.01 03:32:19",7880108,636916
"mafalda","2019.06.01 03:46:22",7880114,636913
"mafalda","2019.06.01 03:53:59",7880106,636916
"mafalda","2019.06.01 04:00:26",7880122,636912
"mafalda","2019.06.01 04:21:52",7880109,636886
"mafalda","2019.06.01 04:29:02",7880118,636889
"mafalda","2019.06.01 04:56:31",7880111,636895
"mafalda","2019.06.01 05:03:18",7880211,636914
"mafalda","2019.06.01 05:10:37",7880265,636927
"mafalda","2019.06.01 05:17:22",7880252,636929
"mafalda","2019.06.01 05:25:01",7880252,636932
"mafalda","2019.06.01 05:38:47",7880257,636938
"mafalda","2019.06.01 05:52:30",7880273,636933
"mafalda","2019.06.01 05:59:16",7880359,636983
"mafalda","2019.06.01 06:06:21",7880426,637022
"mafalda","2019.06.01 06:13:26",7880434,637043
"mafalda","2019.06.01 06:20:20",7880416,637043
"mafalda","2019.06.01 06:27:23",7880397,637113
"mafalda","2019.06.01 06:34:34",7880405,637119
"mafalda","2019.06.01 06:41:51",7880405,637112
"mafalda","2019.06.01 06:48:36",7880379,637118
"mafalda","2019.06.01 07:02:20",7880403,637110
"mafalda","2019.06.01 07:09:30",7880399,637122
"mafalda","2019.06.01 07:17:03",7880401,637111
"mafalda","2019.06.01 07:23:13",7880397,637113
"mafalda","2019.06.01 07:37:37",7880436,637279
"mafalda","2019.06.02 02:29:26",7880581,637348
"mafalda","2019.06.02 02:36:29",7880587,637470
"mafalda","2019.06.02 02:43:20",7880549,637561
"mafalda","2019.06.02 02:50:22",7880546,637584
"mafalda","2019.06.02 02:57:45",7880547,637580
"mafalda","2019.06.02 03:04:14",7880535,637572
"mafalda","2019.06.02 03:11:41",7880522,637589
"mafalda","2019.06.02 03:18:49",7880519,637665
"mafalda","2019.06.02 03:25:28",7880503,637666
"mafalda","2019.06.02 03:33:02",7880368,637557
"mafalda","2019.06.02 03:40:02",7880546,637698
"mafalda","2019.06.02 03:46:43",7880503,637678
"mafalda","2019.06.02 03:53:22",7880506,637688
"mafalda","2019.06.02 04:01:00",7880509,637690
"mafalda","2019.06.02 04:07:53",7880510,637689
"mafalda","2019.06.02 04:14:22",7880518,637697
"mafalda","2019.06.02 04:21:34",7880502,637682
"mafalda","2019.06.02 04:28:17",7880519,637682
"mafalda","2019.06.02 04:35:15",7880537,637775
"mafalda","2019.06.02 04:42:27",7880498,637840
"mafalda","2019.06.02 04:50:02",7880504,637835
"mafalda","2019.06.02 04:56:19",7880478,637837
"mafalda","2019.06.02 05:03:26",7880494,637869
"mafalda","2019.06.02 05:10:25",7880494,637860
"mafalda","2019.06.02 05:17:36",7880500,637899
"mafalda","2019.06.02 05:24:34",7880499,637891
"mafalda","2019.06.02 05:38:26",7880495,637897
"mafalda","2019.06.02 05:59:15",7880491,637894
"mafalda","2019.06.02 06:06:35",7880499,637891
"mafalda","2019.06.02 06:13:20",7880501,637899
"mafalda","2019.06.02 06:21:03",7880473,637938
"mafalda","2019.06.02 06:28:01",7880481,637926
"mafalda","2019.06.02 06:34:58",7880472,637935
"mafalda","2019.06.02 06:41:30",7880465,637935
"mafalda","2019.06.02 06:48:17",7880489,638021
"mafalda","2019.06.02 06:55:17",7880545,637938
"mafalda","2019.06.02 07:02:13",7880579,637911
"mafalda","2019.06.02 07:09:22",7880636,637860
"mafalda","2019.06.02 07:16:40",7880609,637854
"mafalda","2019.06.02 07:23:30",7880624,637853
"mafalda","2019.06.02 07:30:22",7880617,637800
"mafalda","2019.06.02 07:37:36",7880615,637644
"mafalda","2019.06.02 07:45:02",7880575,637507
"mafalda","2019.06.02 07:51:14",7880558,637463
"mafalda","2019.06.02 07:58:12",7880464,637358
"mafalda","2019.06.03 02:23:03",7880429,637289
"mafalda","2019.06.03 02:36:36",7880441,637295
"mafalda","2019.06.03 02:43:52",7880430,637294
"mafalda","2019.06.03 02:57:42",7880445,637274
"mafalda","2019.06.03 03:05:03",7880419,637277
"mafalda","2019.06.03 03:11:27",7880439,637307
"mafalda","2019.06.03 03:18:30",7880439,637289
"mafalda","2019.06.03 03:25:46",7880429,637306
"mafalda","2019.06.03 03:39:48",7880616,637344
"mafalda","2019.06.03 03:53:32",7880558,637079
"mafalda","2019.06.03 04:00:17",7880771,637126
"mafalda","2019.06.03 04:08:03",7880814,637137
"mafalda","2019.06.03 04:14:39",7880839,637109
"mafalda","2019.06.03 04:36:04",7880826,637142
"mafalda","2019.06.03 04:42:35",7880825,637132
"mafalda","2019.06.03 04:56:27",7880825,637137
"mafalda","2019.06.03 05:03:15",7880919,637036
"mafalda","2019.06.03 05:18:03",7880916,637043
"mafalda","2019.06.03 05:24:24",7881017,637044
"mafalda","2019.06.03 05:31:19",7880957,637115
"mafalda","2019.06.03 05:38:29",7880993,637163
"mafalda","2019.06.03 05:46:03",7881018,637245
"mafalda","2019.06.03 05:53:04",7881007,637247
"mafalda","2019.06.03 06:06:26",7880997,637265
"mafalda","2019.06.03 06:13:30",7880873,637369
"mafalda","2019.06.03 06:20:43",7880867,637459
"mafalda","2019.06.03 06:27:25",7880874,637470
"mafalda","2019.06.03 06:35:04",7880876,637472
"mafalda","2019.06.03 06:48:55",7880873,637474
"mafalda","2019.06.03 06:56:04",7880861,637492
"mafalda","2019.06.03 07:09:18",7880878,637509
"mafalda","2019.06.03 07:16:38",7880874,637507
"mafalda","2019.06.03 07:23:46",7880870,637510
"mafalda","2019.06.03 07:30:20",7880874,637510
"mafalda","2019.06.03 07:37:29",7880844,637488
"mafalda","2019.06.03 07:44:41",7880868,637512
"mafalda","2019.06.03 07:52:03",7880874,637455
"mafalda","2019.06.03 07:58:12",7880792,637488
"mafalda","2019.06.03 08:05:25",7880655,637391
"mafalda","2019.06.03 08:12:54",7880564,637332
"mafalda","2019.06.03 08:19:16",7880562,637332
"mafalda","2019.06.03 08:26:21",7880479,637343
"mafalda","2019.06.04 02:08:56",7880465,637347
"mafalda","2019.06.04 02:15:18",7880408,637368
"mafalda","2019.06.04 02:29:19",7880329,637411
"mafalda","2019.06.04 02:37:04",7880293,637494
"mafalda","2019.06.04 02:43:21",7880304,637626
"mafalda","2019.06.04 02:51:01",7880285,637643
"mafalda","2019.06.04 02:57:46",7880298,637644
"mafalda","2019.06.04 03:05:00",7880192,637685
"mafalda","2019.06.04 03:25:24",7880192,637702
"mafalda","2019.06.04 03:33:04",7880177,637714
"mafalda","2019.06.04 03:54:04",7880183,637764
"mafalda","2019.06.04 04:08:03",7880185,637760
"mafalda","2019.06.04 04:21:49",7880187,637768
"mafalda","2019.06.04 04:28:54",7880186,637771
"mafalda","2019.06.04 04:42:51",7880188,637770
"mafalda","2019.06.04 04:56:46",7880178,637768
"mafalda","2019.06.04 05:03:31",7880186,637770
"mafalda","2019.06.04 05:10:24",7880188,637769
"mafalda","2019.06.04 05:17:28",7880187,637776
"mafalda","2019.06.04 05:24:33",7880290,637905
"mafalda","2019.06.04 05:31:23",7880302,637928
"mafalda","2019.06.04 05:38:19",7880339,637990
"mafalda","2019.06.04 05:45:22",7880325,638094
"mafalda","2019.06.04 05:52:12",7880421,638188
"mafalda","2019.06.04 06:00:02",7880559,638213
"mafalda","2019.06.04 06:06:24",7880569,638189
"mafalda","2019.06.04 06:13:29",7880551,638253
"mafalda","2019.06.04 06:21:03",7880561,638336
"mafalda","2019.06.04 06:34:25",7880436,638407
"mafalda","2019.06.04 06:48:15",7880404,638458
"mafalda","2019.06.04 06:55:15",7880396,638670
"mafalda","2019.06.04 07:02:13",7880492,638910
"mafalda","2019.06.04 07:10:03",7880550,638988
"mafalda","2019.06.04 07:16:27",7880572,639009
"mafalda","2019.06.04 07:23:28",7880595,639018
"mafalda","2019.06.04 07:30:59",7880631,639031
"mafalda","2019.06.04 07:37:39",7880634,639052
"mafalda","2019.06.04 07:44:32",7880688,639071
"mafalda","2019.06.04 07:58:16",7880700,639073
"mafalda","2019.06.04 08:05:24",7880703,639101
"mafalda","2019.06.04 08:12:11",7880532,639297
"mafalda","2019.06.04 08:19:42",7880481,639398
"mafalda","2019.06.05 02:22:39",7880537,639409
"mafalda","2019.06.05 02:29:39",7880536,639431
"mafalda","2019.06.05 02:37:03",7880582,639425
"mafalda","2019.06.05 02:43:23",7880633,639432
"mafalda","2019.06.05 02:50:49",7880648,639443
"mafalda","2019.06.05 02:57:42",7880691,639494
"mafalda","2019.06.05 03:04:33",7880709,639423
"mafalda","2019.06.05 03:11:45",7880759,639387
"mafalda","2019.06.05 03:18:42",7880779,639388
"mafalda","2019.06.05 03:33:03",7880806,639360
"mafalda","2019.06.05 03:39:30",7880825,639336
"mafalda","2019.06.05 03:46:20",7880809,639305
"mafalda","2019.06.05 03:53:38",7880842,639261
"mafalda","2019.06.05 04:07:26",7880879,639232
"mafalda","2019.06.05 04:14:59",7880962,639242
"mafalda","2019.06.05 04:29:03",7881152,639172
"mafalda","2019.06.05 04:50:03",7880957,639339
"mafalda","2019.06.05 04:57:00",7880967,639325
"mafalda","2019.06.05 05:04:03",7880927,639332
"mafalda","2019.06.05 05:10:43",7880952,639334
"mafalda","2019.06.05 05:17:27",7880936,639367
"mafalda","2019.06.05 05:24:24",7880941,639416
"mafalda","2019.06.05 05:38:11",7880979,639384
"mafalda","2019.06.05 05:46:03",7880947,639351
"mafalda","2019.06.05 05:52:26",7880921,639332
"mafalda","2019.06.05 05:59:14",7880906,639309
"mafalda","2019.06.05 06:06:15",7880906,639294
"mafalda","2019.06.05 06:13:17",7880882,639326
"mafalda","2019.06.05 06:20:42",7880879,639286
"mafalda","2019.06.05 06:27:35",7880819,639200
"mafalda","2019.06.05 06:34:14",7880817,639214
"mafalda","2019.06.05 06:41:37",7880799,639215
"mafalda","2019.06.05 06:48:48",7880813,639230
"mafalda","2019.06.05 06:55:16",7880798,639211
"mafalda","2019.06.05 07:02:17",7880795,639213
"mafalda","2019.06.05 07:10:03",7880800,639218
"mafalda","2019.06.05 07:16:27",7880795,639219
"mafalda","2019.06.05 07:23:21",7880791,639211
"mafalda","2019.06.05 07:30:32",7880787,639212
"mafalda","2019.06.05 07:37:25",7880801,639215
"mafalda","2019.06.05 07:44:35",7880796,639213
"mafalda","2019.06.05 07:58:20",7880727,639273
"mafalda","2019.06.05 08:05:09",7880643,639342
"mafalda","2019.06.05 08:12:14",7880512,639406
"mafalda","2019.06.06 02:50:46",7880471,639455
"mafalda","2019.06.06 03:11:20",7880564,639496
"mafalda","2019.06.06 03:25:30",7880729,639562
"mafalda","2019.06.06 03:32:27",7880726,639585
"mafalda","2019.06.06 03:39:19",7880735,639613
"mafalda","2019.06.06 03:47:03",7880695,639642
"mafalda","2019.06.06 04:15:03",7880706,639751
"mafalda","2019.06.06 04:28:24",7880812,639812
"mafalda","2019.06.06 04:43:03",7880871,639872
"mafalda","2019.06.06 04:50:03",7880848,639938
"mafalda","2019.06.06 05:04:02",7880895,639897
"mafalda","2019.06.06 05:25:02",7880895,639898
"mafalda","2019.06.06 05:45:31",7880798,640017
"mafalda","2019.06.06 05:53:03",7880787,640052
"mafalda","2019.06.06 06:07:03",7880733,639922
"mafalda","2019.06.06 06:13:16",7880782,639864
"mafalda","2019.06.06 06:20:11",7880703,639896
"mafalda","2019.06.06 06:27:20",7880652,639861
"mafalda","2019.06.06 06:41:50",7880590,639878
"mafalda","2019.06.06 06:48:47",7880536,639845
"mafalda","2019.06.06 06:55:28",7880577,639789
"mafalda","2019.06.06 07:02:38",7880656,639807
"mafalda","2019.06.06 07:09:19",7880644,639682
"mafalda","2019.06.06 07:16:49",7880645,639632
"mafalda","2019.06.06 07:23:17",7880677,639595
"mafalda","2019.06.06 07:30:32",7880817,639478
"mafalda","2019.06.06 07:37:32",7880904,639458
"mafalda","2019.06.06 07:44:33",7880919,639455
"mafalda","2019.06.06 07:51:16",7880839,639407
"mafalda","2019.06.06 07:58:34",7880779,639407
"mafalda","2019.06.06 08:05:33",7880700,639486
"mafalda","2019.06.06 08:12:24",7880666,639493
"mafalda","2019.06.06 08:19:55",7880659,639479
"mafalda","2019.06.06 08:27:03",7880626,639401
"mafalda","2019.06.06 08:33:59",7880549,639444
"mafalda","2019.06.06 08:40:17",7880510,639447
"mafalda","2019.06.07 02:02:02",7880469,639381
"mafalda","2019.06.07 02:15:35",7880457,639379
"mafalda","2019.06.07 02:22:27",7880548,639441
"mafalda","2019.06.07 02:30:03",7880627,639420
"mafalda","2019.06.07 02:36:23",7880530,639425
"mafalda","2019.06.07 02:43:26",7880711,639366
"mafalda","2019.06.07 02:50:50",7880776,639360
"mafalda","2019.06.07 02:58:03",7880770,639359
"mafalda","2019.06.07 03:04:31",7880807,639242
"mafalda","2019.06.07 03:19:03",7880804,639154
"mafalda","2019.06.07 03:33:03",7880760,639133
"mafalda","2019.06.07 03:39:41",7880791,639160
"mafalda","2019.06.07 03:54:03",7880763,639138
"mafalda","2019.06.07 04:21:30",7880697,639083
"mafalda","2019.06.07 04:28:56",7880734,639073
"mafalda","2019.06.07 04:35:26",7880705,639005
"mafalda","2019.06.07 04:42:33",7880640,639040
"mafalda","2019.06.07 04:56:23",7880658,639026
"mafalda","2019.06.07 05:03:32",7880646,639090
"mafalda","2019.06.07 05:10:34",7880623,639107
"mafalda","2019.06.07 05:17:23",7880587,639082
"mafalda","2019.06.07 05:24:26",7880506,639095
"mafalda","2019.06.07 05:31:15",7880512,639077
"mafalda","2019.06.07 05:52:29",7880551,638995
"mafalda","2019.06.07 05:59:24",7880464,638995
"mafalda","2019.06.07 06:07:03",7880388,638946
"mafalda","2019.06.07 06:13:29",7880422,639007
"mafalda","2019.06.07 06:20:47",7880441,639038
"mafalda","2019.06.07 06:27:53",7880443,639031
"mafalda","2019.06.07 06:34:24",7880432,639019
"mafalda","2019.06.07 06:42:03",7880471,639035
"mafalda","2019.06.07 06:48:33",7880435,639027
"mafalda","2019.06.07 06:55:49",7880474,639072
"mafalda","2019.06.07 07:02:40",7880465,639101
"mafalda","2019.06.07 07:10:03",7880466,639109
"mafalda","2019.06.07 07:16:27",7880471,639248
"mafalda","2019.06.08 03:05:04",7880598,639432
"mafalda","2019.06.08 03:12:04",7880668,639343
"mafalda","2019.06.08 03:18:31",7880742,639345
"mafalda","2019.06.08 03:25:40",7880875,639292
"mafalda","2019.06.08 03:32:26",7880900,639281
"mafalda","2019.06.08 03:47:03",7881004,639189
"mafalda","2019.06.08 03:53:46",7880941,639194
"mafalda","2019.06.08 04:08:04",7880932,639178
"mafalda","2019.06.08 04:14:21",7880940,639181
"mafalda","2019.06.08 04:21:26",7880939,639176
"mafalda","2019.06.08 04:29:04",7880946,639171
"mafalda","2019.06.08 04:36:04",7880870,639189
"mafalda","2019.06.08 04:43:04",7880867,639186
"mafalda","2019.06.08 04:49:24",7880873,639167
"mafalda","2019.06.08 04:56:30",7881002,639200
"mafalda","2019.06.08 05:10:34",7881046,639281
"mafalda","2019.06.08 05:32:04",7881102,639329
"mafalda","2019.06.08 05:45:28",7881147,639398
"mafalda","2019.06.08 05:53:04",7881143,639420
"mafalda","2019.06.08 06:00:04",7881124,639423
"mafalda","2019.06.08 06:06:40",7881174,639394
"mafalda","2019.06.08 06:13:22",7881203,639354
"mafalda","2019.06.08 06:20:25",7881279,639324
"mafalda","2019.06.08 06:27:10",7881295,639283
"mafalda","2019.06.08 06:34:40",7881302,639236
"mafalda","2019.06.08 06:42:02",7881292,639332
"mafalda","2019.06.08 06:48:15",7881335,639241
"mafalda","2019.06.08 06:55:22",7881334,639240
"mafalda","2019.06.08 07:02:18",7881344,639240
"mafalda","2019.06.08 07:09:45",7881339,639271
"mafalda","2019.06.08 07:16:17",7881311,639287
"mafalda","2019.06.08 07:23:33",7881300,639367
"mafalda","2019.06.08 07:30:26",7881306,639392
"mafalda","2019.06.08 07:37:39",7881306,639381
"mafalda","2019.06.08 07:44:14",7881297,639384
"mafalda","2019.06.08 07:52:02",7881290,639386
"mafalda","2019.06.08 07:58:56",7881293,639388
"mafalda","2019.06.08 08:05:15",7881284,639406
"mafalda","2019.06.08 08:20:04",7881489,639554
"mafalda","2019.06.09 00:58:35",7881455,639552
"mafalda","2019.06.09 01:12:24",7881501,639621
"mafalda","2019.06.09 01:41:07",7877349,642733
"mafalda","2019.06.09 01:47:17",7881643,639542
"mafalda","2019.06.09 01:55:04",7881576,639478
"mafalda","2019.06.09 02:01:23",7881500,639557
"mafalda","2019.06.09 02:51:03",7881109,639502
"mafalda","2019.06.09 02:57:40",7881101,639474
"mafalda","2019.06.09 03:04:25",7881064,639441
"mafalda","2019.06.09 03:11:47",7881078,639431
"mafalda","2019.06.09 03:25:23",7881080,639433
"mafalda","2019.06.09 03:33:02",7881094,639432
"mafalda","2019.06.09 03:39:14",7881086,639437
"mafalda","2019.06.09 03:47:02",7881090,639412
"mafalda","2019.06.09 04:01:03",7881180,639342
"mafalda","2019.06.09 04:14:22",7881255,639319
"mafalda","2019.06.09 04:21:27",7881281,639311
"mafalda","2019.06.09 04:28:26",7881293,639246
"mafalda","2019.06.09 04:35:19",7881324,639235
"mafalda","2019.06.09 04:42:28",7881318,639266
"mafalda","2019.06.09 04:49:56",7881311,639250
"mafalda","2019.06.09 04:57:03",7881335,639274
"mafalda","2019.06.09 05:03:36",7881304,639242
"mafalda","2019.06.09 05:10:21",7881294,639324
"mafalda","2019.06.09 05:24:18",7881295,639329
"mafalda","2019.06.09 05:31:22",7881289,639317
"mafalda","2019.06.09 05:38:24",7881277,639382
"mafalda","2019.06.09 05:45:29",7881300,639382
"mafalda","2019.06.09 05:53:03",7881304,639386
"mafalda","2019.06.09 05:59:17",7881316,639378
"mafalda","2019.06.09 06:06:15",7881302,639400
"mafalda","2019.06.09 06:21:03",7881317,639467
"mafalda","2019.06.09 06:27:49",7881328,639433
"mafalda","2019.06.09 06:35:03",7881335,639442
"mafalda","2019.06.09 06:41:20",7881361,639425
"mafalda","2019.06.09 06:48:48",7881350,639377
"mafalda","2019.06.09 06:55:21",7881385,639386
"mafalda","2019.06.09 07:02:32",7881389,639410
"mafalda","2019.06.09 07:09:30",7881407,639472
"mafalda","2019.06.09 07:16:41",7881419,639482
"mafalda","2019.06.09 07:23:39",7881469,639535
"mafalda","2019.06.10 01:40:57",7881466,639570
"mafalda","2019.06.10 01:47:23",7881412,639600
"mafalda","2019.06.10 02:01:44",7881330,639666
"mafalda","2019.06.10 02:29:31",7881405,639724
"mafalda","2019.06.10 02:37:04",7881456,639698
"mafalda","2019.06.10 02:44:04",7881595,639704
"mafalda","2019.06.10 02:57:30",7881702,639742
"mafalda","2019.06.10 03:04:39",7881792,639798
"mafalda","2019.06.10 03:18:31",7881831,639856
"mafalda","2019.06.10 03:32:26",7881972,639848
"mafalda","2019.06.10 03:39:56",7881971,639810
"mafalda","2019.06.10 03:53:59",7881940,639739
"mafalda","2019.06.10 04:01:03",7881915,639729
"mafalda","2019.06.10 04:07:42",7881886,639751
"mafalda","2019.06.10 04:28:56",7881954,639722
"mafalda","2019.06.10 04:35:30",7881961,639725
"mafalda","2019.06.10 04:42:45",7881891,639760
"mafalda","2019.06.10 04:49:19",7882045,639717
"mafalda","2019.06.10 04:56:38",7881997,639666
"mafalda","2019.06.10 05:03:24",7881957,639636
"mafalda","2019.06.10 05:10:21",7881944,639671
"mafalda","2019.06.10 05:18:04",7881959,639621
"mafalda","2019.06.10 05:25:04",7881900,639623
"mafalda","2019.06.10 05:31:41",7881778,639548
"mafalda","2019.06.10 05:38:33",7881623,639413
"mafalda","2019.06.10 05:45:18",7881625,639407
"mafalda","2019.06.10 05:52:24",7881623,639409
"mafalda","2019.06.10 05:59:41",7881625,639424
"mafalda","2019.06.10 06:06:32",7881629,639405
"mafalda","2019.06.10 06:13:21",7881620,639406
"mafalda","2019.06.10 06:20:11",7881620,639412
"mafalda","2019.06.10 06:27:28",7881622,639409
"mafalda","2019.06.10 06:34:23",7881613,639443
"mafalda","2019.06.10 06:41:17",7881735,639553
"mafalda","2019.06.10 06:49:04",7881712,639565
"mafalda","2019.06.10 06:55:23",7881743,639615
"mafalda","2019.06.10 07:02:28",7881748,639626
"mafalda","2019.06.10 07:09:28",7881722,639642
"mafalda","2019.06.10 07:16:39",7881671,639633
"mafalda","2019.06.10 07:23:23",7881605,639663
"mafalda","2019.06.10 07:30:32",7881599,639638
"mafalda","2019.06.10 07:37:56",7881551,639642
"mafalda","2019.06.10 07:51:26",7881514,639601
"mafalda","2019.06.10 07:59:04",7881439,639608
"mafalda","2019.06.10 08:05:26",7881415,639661
"mafalda","2019.06.10 08:26:45",7881405,639566
"mafalda","2019.06.10 08:34:01",7881466,639534
"mafalda","2019.06.11 01:54:28",7881446,639560
"mafalda","2019.06.11 02:01:35",7881384,639626
"mafalda","2019.06.11 02:50:58",7881351,639831
"mafalda","2019.06.11 03:05:04",7881378,639867
"mafalda","2019.06.11 03:11:31",7881404,640000
"mafalda","2019.06.11 04:00:28",7881526,640147
"mafalda","2019.06.11 04:07:28",7881668,640176
"mafalda","2019.06.11 04:14:25",7881728,640093
"mafalda","2019.06.11 04:22:04",7881921,640030
"mafalda","2019.06.11 04:43:04",7881963,640017
"mafalda","2019.06.11 04:57:04",7881969,640049
"mafalda","2019.06.11 05:03:44",7881939,640088
"mafalda","2019.06.11 05:11:04",7881917,640106
"mafalda","2019.06.11 05:17:42",7881872,640176
"mafalda","2019.06.11 05:24:45",7881978,640285
"mafalda","2019.06.11 05:31:22",7882020,640326
"mafalda","2019.06.11 05:45:32",7882098,640483
"mafalda","2019.06.11 05:53:02",7882149,640454
"mafalda","2019.06.11 05:59:41",7882167,640483
"mafalda","2019.06.11 06:06:24",7882100,640607
"mafalda","2019.06.11 06:13:19",7882187,640678
"mafalda","2019.06.11 06:20:12",7882334,640679
"mafalda","2019.06.11 06:41:38",7882444,640693
"mafalda","2019.06.11 06:48:31",7882439,640726
"mafalda","2019.06.11 06:55:56",7882455,640743
"mafalda","2019.06.11 07:02:31",7882523,640733
"mafalda","2019.06.11 07:09:20",7882516,640791
"mafalda","2019.06.11 07:16:29",7882518,640818
"mafalda","2019.06.11 07:23:23",7882507,640842
"mafalda","2019.06.11 07:30:48",7882516,640910
"mafalda","2019.06.11 07:37:25",7882479,640969
"mafalda","2019.06.11 07:45:03",7882497,640983
"mafalda","2019.06.11 07:51:41",7882451,641073
"mafalda","2019.06.11 07:58:25",7882489,641091
"mafalda","2019.06.11 08:05:54",7882553,641150
"mafalda","2019.06.11 08:12:33",7882588,641250
"mafalda","2019.06.11 08:19:55",7882660,641368
"mafalda","2019.06.11 08:26:18",7882618,641446
"mafalda","2019.06.11 08:34:02",7882699,641487
"mafalda","2019.06.11 08:48:03",7882813,641541
"mafalda","2019.06.11 22:11:03",7882979,641524
"mafalda","2019.06.11 22:24:24",7883014,641584
"mafalda","2019.06.11 22:38:54",7883092,641698
"mafalda","2019.06.11 22:46:02",7883065,641672
"mafalda","2019.06.11 22:53:02",7883104,641709
"mafalda","2019.06.11 23:06:29",7883089,641707
"mafalda","2019.06.11 23:13:26",7883116,641674
"mafalda","2019.06.11 23:20:21",7883083,641706
"mafalda","2019.06.11 23:27:29",7883081,641710
"mafalda","2019.06.11 23:34:18",7883073,641721
"mafalda","2019.06.11 23:48:13",7883064,641728
"mafalda","2019.06.11 23:55:12",7883092,641771
"mafalda","2019.06.12 00:09:56",7883076,641675
"mafalda","2019.06.12 00:16:26",7883142,641593
"mafalda","2019.06.12 00:23:26",7883136,641509
"mafalda","2019.06.12 00:30:36",7883153,641435
"mafalda","2019.06.12 00:37:24",7883136,641408
"mafalda","2019.06.12 00:44:32",7883147,641437
"mafalda","2019.06.12 00:51:15",7883124,641383
"mafalda","2019.06.12 00:58:24",7883087,641248
"mafalda","2019.06.12 01:05:11",7883131,641269
"mafalda","2019.06.12 01:12:14",7883081,641194
"mafalda","2019.06.12 01:26:27",7883039,641098
"mafalda","2019.06.12 01:40:59",7883068,641049
"mafalda","2019.06.12 01:47:28",7883120,640989
"mafalda","2019.06.12 01:55:03",7883077,641055
"mafalda","2019.06.12 02:08:23",7883100,640982
"mafalda","2019.06.12 02:15:25",7883123,640930
"mafalda","2019.06.12 02:22:31",7883160,640861
"mafalda","2019.06.12 02:29:28",7883176,640871
"mafalda","2019.06.12 02:36:38",7883138,640834
"mafalda","2019.06.12 02:44:03",7883127,640682
"mafalda","2019.06.12 03:04:14",7883047,640566
"mafalda","2019.06.12 03:25:43",7883107,640583
"mafalda","2019.06.12 03:32:35",7883207,640622
"mafalda","2019.06.12 03:40:03",7883331,640607
"mafalda","2019.06.12 03:47:00",7883358,640612
"mafalda","2019.06.12 03:54:03",7883324,640607
"mafalda","2019.06.12 04:01:03",7883322,640598
