"id","sl2","ta2","act.count","northing","easting","date","act.cat","sl.cat","ta.cat","z.map","z.post.thresh","z.post.max"
"emanuel",9.80875277072268,-1.43892438954906,192,7877294,632213,2019-06-06 21:19:20,4,1,3,"Slow-Unif","Slow-Unif","Slow-Unif"
"emanuel",1.29245950335882,1.98092366733639,NA,7877292,632222,2019-06-06 21:26:28,NA,1,9,"Slow-Turn","Unclassified","Slow-Unif"
"emanuel",1.29660587432872,1.4677147182722,NA,7877301,632225,2019-06-06 21:33:47,NA,1,8,"Slow-Unif","Slow-Unif","Slow-Unif"
"emanuel",18.6862717160142,NA,NA,7877037,632239,2019-06-06 22:22:23,NA,2,NA,"Exploratory","Exploratory","Exploratory"
"emanuel",17.1702624641833,NA,NA,7876490,632188,2019-06-06 22:57:59,NA,2,NA,"Exploratory","Exploratory","Exploratory"
"emanuel",43.7872319353745,0.590918047182343,296,7876215,632238,2019-06-06 23:04:22,6,5,6,"Transit","Transit","Transit"
"emanuel",12.9644372437608,-0.202321628378304,NA,7876126,632236,2019-06-06 23:11:14,NA,2,5,"Exploratory","Exploratory","Exploratory"
"emanuel",5.58824050575604,2.25646744808682,NA,7876151,632268,2019-06-06 23:18:30,NA,1,9,"Slow-Unif","Unclassified","Slow-Unif"
"emanuel",11.4606692115038,NA,94,7875859,632263,2019-06-06 23:40:04,2,2,NA,"Slow-Turn","Unclassified","Slow-Turn"
"emanuel",33.8067938656998,NA,289,7875550,631444,2019-06-07 00:35:21,6,4,NA,"Transit","Transit","Transit"
"emanuel",24.765315375102,-0.576716401062422,NA,7875514,631274,2019-06-07 00:42:22,NA,3,5,"Transit","Unclassified","Transit"
"emanuel",22.9162224022314,NA,NA,7875514,630844,2019-06-07 01:03:48,NA,3,NA,"Slow-Turn","Unclassified","Exploratory"
"emanuel",25.1123490721087,1.78311820271917,285,7875387,630955,2019-06-07 01:10:31,6,3,8,"Exploratory","Transit","Transit"
"emanuel",9.73442079105513,NA,NA,7875204,630834,2019-06-07 17:56:48,NA,1,NA,"Slow-Unif","Unclassified","Slow-Unif"
"emanuel",11.4105250753819,NA,NA,7875201,630673,2019-06-07 18:17:39,NA,2,NA,"Exploratory","Exploratory","Exploratory"
"emanuel",3.58281508444777,1.67271469427577,38,7875176,630672,2019-06-07 18:24:38,1,1,8,"Slow-Unif","Slow-Unif","Slow-Unif"
"emanuel",7.37357916077608,0.521642364678152,NA,7875132,630695,2019-06-07 18:31:22,NA,1,6,"Slow-Unif","Slow-Unif","Slow-Unif"
"emanuel",5.0274964548095,-0.932325003635495,NA,7875101,630680,2019-06-07 18:38:13,NA,1,4,"Slow-Unif","Slow-Unif","Slow-Unif"
"emanuel",17.3652797609619,-0.484763794100922,187,7875028,630581,2019-06-07 18:45:18,4,2,5,"Exploratory","Exploratory","Exploratory"
"emanuel",2.92422107297148,0.184496057783616,NA,7875013,630567,2019-06-07 18:52:19,NA,1,6,"Slow-Turn","Slow-Unif","Slow-Unif"
"emanuel",6.59474774934902,-0.862394799016741,143,7875015,630520,2019-06-07 18:59:27,3,1,4,"Slow-Unif","Slow-Unif","Slow-Unif"
"emanuel",5.70578089755361,-0.239244332653568,NA,7875026,630482,2019-06-07 19:06:23,NA,1,5,"Exploratory","Slow-Unif","Slow-Unif"
"emanuel",10.1415616177253,0.933359053196209,NA,7874981,630423,2019-06-07 19:13:42,NA,2,7,"Exploratory","Exploratory","Exploratory"
"emanuel",6.02966724325418,0.895957518061576,175,7874938,630422,2019-06-07 19:20:50,4,1,7,"Exploratory","Slow-Unif","Slow-Unif"
"emanuel",15.8875209187836,NA,NA,7874788,630344,2019-06-07 19:41:23,NA,2,NA,"Exploratory","Exploratory","Exploratory"
"emanuel",19.8681858680801,2.78579621306781,NA,7874881,630442,2019-06-07 19:48:11,NA,2,10,"Exploratory","Unclassified","Slow-Turn"
"emanuel",13.8646006004756,2.88653248477274,246,7874833,630355,2019-06-07 19:55:21,5,2,10,"Exploratory","Exploratory","Exploratory"
"emanuel",6.18905354909936,1.02120708589417,NA,7874789,630353,2019-06-07 20:02:28,NA,1,7,"Slow-Unif","Slow-Unif","Slow-Unif"
"emanuel",9.23630419035553,-2.89312415691475,244,7874857,630339,2019-06-07 20:09:59,5,1,1,"Slow-Turn","Unclassified","Slow-Turn"
"emanuel",3.36548013290966,-1.35098761791542,NA,7874866,630359,2019-06-07 20:16:30,NA,1,3,"Exploratory","Slow-Unif","Slow-Unif"
"emanuel",9.96842128737156,1.08918657794623,NA,7874934,630363,2019-06-07 20:23:20,NA,1,7,"Slow-Unif","Slow-Unif","Slow-Unif"
"emanuel",5.31589779080029,-0.26299473168092,NA,7874973,630376,2019-06-07 20:31:04,NA,1,5,"Slow-Unif","Slow-Unif","Slow-Unif"
"emanuel",6.08590883836882,0.0891936125917332,NA,7875011,630385,2019-06-07 20:37:29,NA,1,6,"Exploratory","Slow-Unif","Slow-Unif"
"emanuel",8.3823538206038,0.0383159456235052,256,7875072,630397,2019-06-07 20:44:54,6,1,6,"Exploratory","Exploratory","Exploratory"
"emanuel",16.6333541248584,0.135485173465681,NA,7875191,630404,2019-06-07 20:52:04,NA,2,6,"Exploratory","Exploratory","Exploratory"
"emanuel",9.54641620039452,-1.24024834540447,NA,7875208,630465,2019-06-07 20:58:42,NA,1,4,"Slow-Unif","Slow-Unif","Slow-Unif"
"emanuel",13.9729239441964,0.221403498228,216,7875251,630545,2019-06-07 21:05:12,5,2,6,"Exploratory","Exploratory","Exploratory"
"emanuel",20.7194032794208,-0.275987630369257,NA,7875283,630690,2019-06-07 21:12:22,NA,3,5,"Transit","Unclassified","Transit"
"emanuel",16.4366542407856,0.249973136665224,288,7875340,630803,2019-06-07 21:20:04,6,2,6,"Exploratory","Exploratory","Exploratory"
"emanuel",19.0459203756588,-0.382766857523134,NA,7875351,630933,2019-06-07 21:26:55,NA,2,5,"Exploratory","Exploratory","Exploratory"
"emanuel",7.61314273588355,NA,261,7875373,631179,2019-06-08 17:49:27,6,1,NA,"Exploratory","Unclassified","Exploratory"
"emanuel",18.1638929555112,-2.1390506083203,NA,7875264,631239,2019-06-08 17:56:18,NA,2,2,"Slow-Turn","Unclassified","Exploratory"
"emanuel",6.48352524312468,0.0186389562250453,NA,7875224,631262,2019-06-08 18:03:25,NA,1,6,"Slow-Unif","Slow-Unif","Slow-Unif"
"emanuel",7.94242735901813,NA,134,7875144,631385,2019-06-08 18:24:27,3,1,NA,"Slow-Unif","Unclassified","Slow-Unif"
"emanuel",15.4961705617533,-1.65484179668908,NA,7875038,631423,2019-06-08 18:31:43,NA,2,3,"Exploratory","Exploratory","Exploratory"
"emanuel",22.3649526218077,-0.844062175610307,NA,7874897,631346,2019-06-08 18:38:54,NA,3,4,"Transit","Unclassified","Exploratory"
"emanuel",27.0952566515269,NA,267,7874665,631242,2019-06-08 18:59:18,6,3,NA,"Transit","Transit","Transit"
"emanuel",17.3748328039322,0.0244086634134422,NA,7874554,631193,2019-06-08 19:06:17,NA,2,6,"Exploratory","Exploratory","Exploratory"
"emanuel",5.64433998840123,0.737464428998789,NA,7874515,631206,2019-06-08 19:13:34,NA,1,7,"Slow-Unif","Slow-Unif","Slow-Unif"
"emanuel",13.2232931862982,0.266252049150925,227,7874440,631256,2019-06-08 19:20:23,5,2,6,"Exploratory","Exploratory","Exploratory"
"emanuel",8.65097519561925,0.355164297445835,NA,7874403,631307,2019-06-08 19:27:40,NA,1,6,"Slow-Turn","Slow-Unif","Slow-Unif"
"emanuel",9.08676596704741,-2.1973939741759,214,7874384,631249,2019-06-08 19:34:23,5,1,2,"Slow-Turn","Unclassified","Exploratory"
"emanuel",14.9620485282384,-0.25000108983658,NA,7874377,631144,2019-06-08 19:41:25,NA,2,5,"Slow-Turn","Exploratory","Exploratory"
"emanuel",25.643078844077,1.09342802598793,NA,7874214,631073,2019-06-08 19:48:21,NA,3,7,"Exploratory","Unclassified","Exploratory"
"emanuel",12.1480201663229,0.43460516321621,179,7874130,631075,2019-06-08 19:55:16,4,2,6,"Exploratory","Exploratory","Exploratory"
"emanuel",14.8398190831815,-1.13095374397916,NA,7874081,630977,2019-06-08 20:02:39,NA,2,4,"Exploratory","Exploratory","Exploratory"
"emanuel",7.65013066060106,NA,173,7873945,630793,2019-06-08 20:24:05,4,1,NA,"Slow-Unif","Unclassified","Slow-Unif"
"emanuel",17.795280273151,0.231750442776433,223,7873884,630700,2019-06-08 20:30:20,5,2,6,"Exploratory","Exploratory","Exploratory"
"emanuel",7.82751037627864,-0.369428113137594,NA,7873872,630644,2019-06-08 20:37:39,NA,1,5,"Exploratory","Slow-Unif","Slow-Unif"
"emanuel",11.1950562626188,-0.283256962182404,171,7873878,630561,2019-06-08 20:45:05,4,2,5,"Exploratory","Exploratory","Exploratory"
"emanuel",8.26500147050678,-0.0427129764572416,NA,7873884,630509,2019-06-08 20:51:25,NA,1,5,"Slow-Unif","Slow-Unif","Slow-Unif"
"emanuel",20.4973127994965,2.12146397181884,NA,7873753,630570,2019-06-08 20:58:28,NA,3,9,"Exploratory","Unclassified","Exploratory"
"emanuel",9.64038276138293,-1.41461652971534,217,7873714,630512,2019-06-08 21:05:43,5,1,3,"Exploratory","Unclassified","Exploratory"
"emanuel",24.3583309272159,NA,NA,7873424,630191,2019-06-08 21:33:32,NA,3,NA,"Transit","Unclassified","Exploratory"
"emanuel",19.3447249165504,NA,NA,7872901,629786,2019-06-08 22:23:05,NA,2,NA,"Exploratory","Exploratory","Exploratory"
"emanuel",11.4380622612697,1.20116017408655,191,7872879,629861,2019-06-08 22:29:55,4,2,7,"Exploratory","Exploratory","Exploratory"
"emanuel",2.59549887038209,1.22337691197485,NA,7872894,629872,2019-06-08 22:37:05,NA,1,7,"Slow-Unif","Slow-Unif","Slow-Unif"
"emanuel",5.15068648469873,2.29420504899782,NA,7872891,629839,2019-06-08 22:43:31,NA,1,9,"Slow-Unif","Unclassified","Slow-Unif"
"emanuel",12.8043428617506,NA,NA,7872978,629819,2019-06-08 23:53:27,NA,2,NA,"Exploratory","Exploratory","Exploratory"
"emanuel",13.1749205901858,0.631053618924423,179,7873019,629732,2019-06-09 00:00:45,4,2,7,"Exploratory","Exploratory","Exploratory"
"emanuel",2.13638766358893,NA,NA,7873073,629464,2019-06-09 18:03:35,NA,1,NA,"Slow-Unif","Unclassified","Slow-Unif"
"emanuel",9.47368421052632,0.132551532296674,145,7873073,629395,2019-06-09 18:10:52,3,1,6,"Slow-Unif","Slow-Unif","Slow-Unif"
"emanuel",6.26015168484611,1.48214044492746,NA,7873028,629391,2019-06-09 18:18:05,NA,1,8,"Exploratory","Slow-Unif","Slow-Unif"
"emanuel",5.56554237703065,NA,NA,7873023,629346,2019-06-09 18:38:26,NA,1,NA,"Slow-Unif","Unclassified","Slow-Unif"
"emanuel",15.855996493531,NA,224,7873115,629341,2019-06-09 18:59:36,5,2,NA,"Exploratory","Exploratory","Exploratory"
"emanuel",1.92427847078745,-3.12785725369777,NA,7873102,629338,2019-06-09 19:06:32,NA,1,1,"Slow-Turn","Slow-Turn","Slow-Turn"
"emanuel",1.31119138233267,2.58299333824623,111,7873109,629345,2019-06-09 19:14:05,3,1,10,"Slow-Turn","Slow-Turn","Slow-Turn"
"emanuel",6.65146724105106,-0.107278855648403,NA,7873138,629381,2019-06-09 19:21:02,NA,1,5,"Slow-Unif","Slow-Unif","Slow-Unif"
"emanuel",5.62120170292097,-1.44391214028929,NA,7873113,629407,2019-06-09 19:27:27,NA,1,3,"Exploratory","Slow-Unif","Slow-Unif"
"emanuel",8.38181648841285,NA,NA,7873150,629353,2019-06-09 19:48:22,NA,1,NA,"Slow-Unif","Unclassified","Slow-Unif"
"emanuel",3.07653679025029,-2.96439290966571,92,7873155,629374,2019-06-09 19:55:23,2,1,1,"Slow-Turn","Slow-Turn","Slow-Turn"
"emanuel",7.37063045385075,0.0155089605163122,NA,7873169,629429,2019-06-09 20:03:05,NA,1,6,"Slow-Unif","Slow-Unif","Slow-Unif"
"emanuel",18.266371115037,2.95209833859298,134,7873162,629312,2019-06-09 20:09:30,3,2,10,"Slow-Turn","Slow-Turn","Slow-Turn"
"emanuel",4.18999130318304,NA,190,7873111,629374,2019-06-09 20:30:23,4,1,NA,"Exploratory","Unclassified","Slow-Unif"
"emanuel",8.4450667705692,NA,NA,7873103,629477,2019-06-09 20:51:31,NA,1,NA,"Slow-Turn","Unclassified","Slow-Unif"
"emanuel",7.02432542691716,-0.993863381777436,168,7873092,629529,2019-06-09 20:59:05,4,1,4,"Slow-Unif","Slow-Unif","Slow-Unif"
"emanuel",9.29010885022234,0.177705692309518,NA,7873090,629594,2019-06-09 21:06:05,NA,1,6,"Slow-Unif","Slow-Unif","Slow-Unif"
"emanuel",0.970170339004977,NA,79,7873012,629651,2019-06-10 18:10:40,2,1,NA,"Slow-Turn","Unclassified","Slow-Unif"
"emanuel",11.5369794699446,NA,NA,7872938,629527,2019-06-10 18:31:43,NA,2,NA,"Exploratory","Exploratory","Exploratory"
"emanuel",3.9710877595143,1.61543393049012,NA,7872916,629541,2019-06-10 18:38:17,NA,1,8,"Exploratory","Slow-Unif","Slow-Unif"
"emanuel",11.6527486151397,NA,NA,7872850,629357,2019-06-10 19:06:31,NA,2,NA,"Slow-Turn","Exploratory","Exploratory"
"emanuel",7.6276506475019,1.45455965552946,NA,7872809,629390,2019-06-10 19:13:25,NA,1,8,"Slow-Turn","Slow-Unif","Slow-Unif"
"emanuel",4.79160454830121,-1.39936314342939,205,7872784,629368,2019-06-10 19:20:22,5,1,3,"Exploratory","Unclassified","Exploratory"
"emanuel",2.61986975179413,0.0889060158625781,NA,7872769,629357,2019-06-10 19:27:28,NA,1,6,"Exploratory","Slow-Unif","Slow-Unif"
"emanuel",3.59712230215827,-1.86534270979433,158,7872789,629342,2019-06-10 19:34:25,4,1,3,"Slow-Unif","Slow-Unif","Slow-Unif"
"emanuel",0.913043478260869,2.49809154479651,NA,7872782,629342,2019-06-10 19:42:05,NA,1,9,"Exploratory","Unclassified","Slow-Unif"
"emanuel",12.5401398195442,NA,NA,7872801,629036,2019-06-10 20:02:34,NA,2,NA,"Exploratory","Exploratory","Exploratory"
"emanuel",18.0484655995225,-0.757349409111788,253,7872882,628934,2019-06-10 20:09:47,6,2,4,"Exploratory","Exploratory","Exploratory"
"emanuel",9.43237953478558,-0.494760705073805,NA,7872945,628907,2019-06-10 20:17:03,NA,1,5,"Slow-Unif","Slow-Unif","Slow-Unif"
"emanuel",16.6180288717585,NA,242,7873136,629029,2019-06-10 21:05:19,5,2,NA,"Exploratory","Exploratory","Exploratory"
"emanuel",20.8624707860884,0.481308815965783,NA,7873101,629184,2019-06-10 21:12:56,NA,3,6,"Transit","Unclassified","Transit"
"emanuel",21.3605793091502,1.96714865995201,261,7873243,629159,2019-06-10 21:19:41,6,3,9,"Transit","Unclassified","Transit"
"emanuel",4.81025021215339,NA,NA,7873310,629108,2019-06-10 21:48:01,NA,1,NA,"Slow-Turn","Unclassified","Slow-Unif"
"emanuel",9.61378208806363,-2.44574760321927,227,7873322,629169,2019-06-10 21:54:29,5,1,2,"Exploratory","Unclassified","Exploratory"
"emanuel",14.1281732885095,0.484892304324966,NA,7873389,629252,2019-06-10 22:02:02,NA,2,6,"Exploratory","Exploratory","Exploratory"
"emanuel",3.34667722291022,-1.12355251040747,NA,7873379,629273,2019-06-10 22:08:59,NA,1,4,"Slow-Unif","Slow-Unif","Slow-Unif"
"emanuel",19.0096435033459,-0.160179380192378,NA,7873303,629383,2019-06-10 22:16:01,NA,2,5,"Exploratory","Exploratory","Exploratory"
"emanuel",2.34362270797356,0.110657221173896,NA,7873296,629396,2019-06-10 22:22:19,NA,1,6,"Slow-Unif","Slow-Unif","Slow-Unif"
"emanuel",7.61400486281847,0.426248346225613,185,7873292,629455,2019-06-10 22:30:05,4,1,6,"Slow-Turn","Unclassified","Slow-Unif"
"emanuel",11.2036532622994,NA,NA,7872827,629765,2019-06-11 18:17:23,NA,2,NA,"Exploratory","Exploratory","Exploratory"
"emanuel",4.63929803497468,NA,NA,7872885,629838,2019-06-11 18:38:29,NA,1,NA,"Slow-Unif","Unclassified","Slow-Unif"
"emanuel",2.55300309682087,1.47165528593258,133,7872887,629857,2019-06-11 18:45:58,3,1,8,"Slow-Unif","Slow-Unif","Slow-Unif"
"emanuel",26.8113875476379,NA,NA,7872843,629744,2019-06-11 19:06:50,NA,3,NA,"Exploratory","Unclassified","Exploratory"
"emanuel",17.695386482722,NA,NA,7872663,629998,2019-06-11 19:28:06,NA,2,NA,"Exploratory","Exploratory","Exploratory"
"emanuel",8.23072618214067,1.20491237274583,245,7872698,630037,2019-06-11 19:34:28,5,1,7,"Exploratory","Unclassified","Exploratory"
"emanuel",18.5109697206819,NA,NA,7872566,630508,2019-06-11 20:16:20,NA,2,NA,"Exploratory","Exploratory","Exploratory"
"emanuel",7.24928150742965,0.329712324213006,250,7872519,630539,2019-06-11 20:24:06,5,1,6,"Exploratory","Unclassified","Exploratory"
"emanuel",4.37292224714684,NA,226,7872517,630581,2019-06-11 20:45:06,5,1,NA,"Exploratory","Unclassified","Exploratory"
"emanuel",5.91363649019453,-2.11608027792477,NA,7872522,630621,2019-06-11 20:51:55,NA,1,2,"Exploratory","Unclassified","Slow-Unif"
"emanuel",25.096644608798,-0.0688564893010446,277,7872532,630801,2019-06-11 20:59:06,6,3,5,"Transit","Transit","Transit"
"emanuel",12.0830459735946,1.0886703284223,NA,7872609,630836,2019-06-11 21:06:06,NA,2,7,"Exploratory","Exploratory","Exploratory"
"emanuel",17.0343443926935,NA,NA,7872481,630988,2019-06-11 21:27:06,NA,2,NA,"Exploratory","Exploratory","Exploratory"
"emanuel",31.8205724041067,-2.67595116638282,NA,7872336,630845,2019-06-11 21:33:30,NA,4,1,"Slow-Turn","Unclassified","Slow-Turn"
"emanuel",4.84664832642105,NA,NA,7871396,630751,2019-06-12 00:56:46,NA,1,NA,"Slow-Unif","Unclassified","Slow-Unif"
"emanuel",6.69432965925468,2.17873333033345,153,7871369,630792,2019-06-12 01:04:06,4,1,9,"Slow-Unif","Unclassified","Slow-Unif"
"emanuel",21.6884244495086,1.6364541341766,NA,7871501,630867,2019-06-12 01:11:06,NA,3,8,"Exploratory","Unclassified","Exploratory"
"emanuel",19.0221297504135,-0.446012000657169,NA,7871572,630969,2019-06-12 01:17:38,NA,2,5,"Exploratory","Exploratory","Exploratory"
"emanuel",20.1097453507185,NA,244,7871740,631220,2019-06-12 01:45:46,5,3,NA,"Transit","Unclassified","Exploratory"
"emanuel",21.0918886919839,-1.37033022168975,NA,7871622,631320,2019-06-12 01:53:06,NA,3,3,"Exploratory","Unclassified","Exploratory"
"emanuel",2.77378397699251,-0.91051245924096,273,7871603,631316,2019-06-12 02:00:06,6,1,4,"Exploratory","Exploratory","Exploratory"
"emanuel",7.91912731108349,1.37597145536966,NA,7871583,631363,2019-06-12 02:06:33,NA,1,8,"Slow-Unif","Slow-Unif","Slow-Unif"
"emanuel",14.7440218917354,1.62012703682843,NA,7871678,631398,2019-06-12 02:13:25,NA,2,8,"Slow-Turn","Exploratory","Exploratory"
"emanuel",23.4207942712605,0.545543370518745,268,7871837,631367,2019-06-12 02:20:20,6,3,6,"Transit","Transit","Transit"
"emanuel",37.0775023645586,0.71446420396696,NA,7871995,631165,2019-06-12 02:27:15,NA,4,7,"Transit","Unclassified","Transit"
"emanuel",26.0909474071401,0.546670395569238,288,7872017,630978,2019-06-12 02:34:28,6,3,6,"Transit","Transit","Transit"
"emanuel",24.0893052429842,-1.47143719728453,NA,7872186,630981,2019-06-12 02:41:29,NA,3,3,"Exploratory","Unclassified","Exploratory"
"emanuel",14.7595829014487,0.878864817794298,NA,7872253,630903,2019-06-12 02:48:27,NA,2,7,"Exploratory","Exploratory","Exploratory"
"emanuel",9.26724449872023,NA,61,7872373,630836,2019-06-12 17:50:06,2,1,NA,"Slow-Unif","Unclassified","Slow-Unif"
"emanuel",40.9591666421544,NA,NA,7872590,630583,2019-06-12 19:06:49,NA,5,NA,"Slow-Turn","Unclassified","Transit"
"emanuel",50.8801717350683,3.09085614524006,255,7872322,630834,2019-06-12 19:14:02,6,6,10,"Unclassified","Unclassified","Transit"
"emanuel",21.1531755340105,-0.0287900016537572,NA,7872210,630933,2019-06-12 19:21:06,NA,3,5,"Exploratory","Unclassified","Transit"
"emanuel",2.27336510622803,-1.12875635633349,NA,7872196,630927,2019-06-12 19:27:48,NA,1,4,"Exploratory","Slow-Unif","Slow-Unif"
"emanuel",7.45915254249971,1.84677734139599,105,7872189,630981,2019-06-12 19:35:06,3,1,8,"Slow-Turn","Slow-Unif","Slow-Unif"
"emanuel",2.17391304347826,1.0562059896856,NA,7872201,630990,2019-06-12 19:42:00,NA,1,7,"Exploratory","Slow-Unif","Slow-Unif"
"emanuel",19.6379052667071,0.771824336479079,NA,7872325,630974,2019-06-12 19:48:22,NA,2,7,"Exploratory","Exploratory","Exploratory"
"emanuel",11.1033846914007,0.33011609507594,NA,7872402,630936,2019-06-12 19:56:06,NA,2,6,"Exploratory","Exploratory","Exploratory"
"emanuel",0.907830907225372,NA,NA,7872430,630947,2019-06-12 20:17:04,NA,1,NA,"Slow-Unif","Unclassified","Slow-Unif"
"emanuel",7.6530612244898,-2.53604798998482,NA,7872470,630977,2019-06-12 20:23:36,NA,1,1,"Slow-Turn","Slow-Turn","Slow-Turn"
"emanuel",5.04685290475392,0.760609853360149,264,7872504,630973,2019-06-12 20:30:23,6,1,7,"Exploratory","Exploratory","Exploratory"
"emanuel",15.1400171394631,-0.465092346738698,NA,7872606,631010,2019-06-12 20:37:33,NA,2,5,"Exploratory","Exploratory","Exploratory"
"emanuel",6.09148393868799,0.884419059776565,151,7872643,630988,2019-06-12 20:44:37,4,1,7,"Slow-Unif","Slow-Unif","Slow-Unif"
"emanuel",3.57939909086986,NA,157,7872667,630962,2019-06-12 21:05:21,4,1,NA,"Slow-Unif","Unclassified","Slow-Unif"
"emanuel",4.05221350847444,0.136966938426818,NA,7872693,630950,2019-06-12 21:12:25,NA,1,6,"Exploratory","Slow-Unif","Slow-Unif"
"emanuel",1.45686271816937,NA,NA,7872737,630949,2019-06-13 20:02:28,NA,1,NA,"Slow-Unif","Unclassified","Slow-Unif"
"emanuel",14.4144202174101,0.541086166838485,268,7872832,630915,2019-06-13 20:09:28,6,2,6,"Exploratory","Exploratory","Exploratory"
"emanuel",13.5320662095557,1.83870276411455,NA,7872778,630838,2019-06-13 20:16:25,NA,2,8,"Exploratory","Exploratory","Exploratory"
"emanuel",6.25270914505735,0.917556703388046,79,7872730,630836,2019-06-13 20:24:06,2,1,7,"Slow-Unif","Slow-Unif","Slow-Unif"
"emanuel",0.285714285714286,-3.0999500744912,NA,7872732,630836,2019-06-13 20:31:06,NA,1,1,"Slow-Turn","Slow-Turn","Slow-Turn"
"emanuel",1.03468441118242,-0.463647609000806,NA,7872738,630839,2019-06-13 20:37:35,NA,1,5,"Slow-Unif","Slow-Unif","Slow-Unif"
"emanuel",7.3895413567023,NA,60,7876524,630551,2019-09-29 18:59:26,2,1,NA,"Slow-Unif","Unclassified","Slow-Unif"
"emanuel",2.99023027349695,0.587745004377583,NA,7876535,630571,2019-09-29 19:07:04,NA,1,6,"Slow-Turn","Slow-Unif","Slow-Unif"
"emanuel",3.18015423764759,NA,NA,7876536,630696,2019-09-29 19:41:38,NA,1,NA,"Slow-Turn","Unclassified","Slow-Unif"
"emanuel",1.17304435459672,-1.4990962432626,NA,7876543,630691,2019-09-29 19:48:58,NA,1,3,"Slow-Unif","Slow-Unif","Slow-Unif"
"emanuel",5.18518518518519,-3.11834103077933,140,7876515,630712,2019-09-29 19:55:43,3,1,1,"Slow-Turn","Slow-Turn","Slow-Turn"
"emanuel",5.56793411950683,-1.31824205101684,NA,7876485,630688,2019-09-29 20:02:37,NA,1,3,"Slow-Unif","Slow-Unif","Slow-Unif"
"emanuel",3.61420456854664,2.62604364613081,92,7876495,630713,2019-09-29 20:10:04,2,1,10,"Slow-Turn","Slow-Turn","Slow-Turn"
"emanuel",5.16406489115249,2.85174616367817,NA,7876492,630680,2019-09-29 20:16:29,NA,1,10,"Slow-Turn","Slow-Turn","Slow-Turn"
"emanuel",1.60483347667448,NA,NA,7876454,630737,2019-09-29 20:37:16,NA,1,NA,"Slow-Unif","Unclassified","Slow-Unif"
"emanuel",2.55924170616114,1.10714871779409,97,7876454,630755,2019-09-29 20:44:18,2,1,7,"Slow-Unif","Slow-Unif","Slow-Unif"
"emanuel",6.14671309629815,1.01914134426635,NA,7876493,630779,2019-09-29 20:51:45,NA,1,7,"Exploratory","Slow-Unif","Slow-Unif"
"emanuel",2.97191140392055,-2.79743389749645,NA,7876474,630775,2019-09-29 20:58:17,NA,1,1,"Slow-Turn","Slow-Turn","Slow-Turn"
"emanuel",4.18299458572155,-2.10524736836561,NA,7876496,630751,2019-09-29 21:06:04,NA,1,2,"Slow-Turn","Unclassified","Slow-Unif"
"emanuel",6.04730883311951,-0.398156547402472,NA,7876533,630734,2019-09-29 21:12:48,NA,1,5,"Slow-Unif","Slow-Unif","Slow-Unif"
"emanuel",15.5106764385015,NA,147,7876518,630644,2019-09-29 21:40:57,3,2,NA,"Exploratory","Unclassified","Exploratory"
"emanuel",4.3605021773592,NA,NA,7876518,630646,2019-09-29 22:01:53,NA,1,NA,"Slow-Unif","Unclassified","Slow-Unif"
"emanuel",14.1450572507891,NA,NA,7876362,630780,2019-09-29 22:36:45,NA,2,NA,"Exploratory","Exploratory","Exploratory"
"emanuel",15.5460587117698,-2.66278320422976,127,7876375,630667,2019-09-29 22:44:04,3,2,1,"Slow-Turn","Slow-Turn","Slow-Turn"
"emanuel",6.72951707034019,0.610092370282509,137,7876355,630630,2019-09-29 22:50:19,3,1,6,"Slow-Unif","Slow-Unif","Slow-Unif"
"emanuel",8.54345566825644,-2.50297516009427,NA,7876415,630658,2019-09-29 22:58:04,NA,1,2,"Slow-Turn","Unclassified","Slow-Unif"
"emanuel",5.07847264293581,NA,NA,7876253,630589,2019-09-29 23:32:45,NA,1,NA,"Slow-Unif","Unclassified","Slow-Unif"
"emanuel",1.17571643740901,1.73594500420952,89,7876260,630594,2019-09-29 23:40:04,2,1,8,"Slow-Unif","Slow-Unif","Slow-Unif"
"emanuel",11.2219361913196,NA,170,7876118,630508,2019-09-30 00:00:43,4,2,NA,"Exploratory","Exploratory","Exploratory"
"emanuel",6.05237079512106,0.296495127034353,NA,7876074,630503,2019-09-30 00:08:02,NA,1,6,"Slow-Unif","Slow-Unif","Slow-Unif"
"emanuel",5.84330417329711,NA,NA,7875961,630492,2019-09-30 00:28:23,NA,1,NA,"Slow-Unif","Unclassified","Slow-Unif"
"emanuel",5.42369376731694,NA,NA,7875932,630451,2019-09-30 19:07:00,NA,1,NA,"Slow-Turn","Unclassified","Slow-Unif"
"emanuel",11.0198459405696,0.854594442016031,NA,7875942,630381,2019-09-30 19:13:25,NA,2,7,"Exploratory","Exploratory","Exploratory"
"emanuel",7.74728392168929,NA,58,7875946,630330,2019-09-30 19:34:47,2,1,NA,"Slow-Unif","Unclassified","Slow-Unif"
"emanuel",12.6037655004418,2.74325393013332,NA,7875985,630257,2019-09-30 19:41:21,NA,2,10,"Slow-Turn","Unclassified","Slow-Turn"
"emanuel",12.4050113973594,NA,167,7875977,630250,2019-09-30 20:30:23,4,2,NA,"Exploratory","Exploratory","Exploratory"
"emanuel",13.4875030027593,-0.559791145322614,NA,7875901,630186,2019-09-30 20:37:45,NA,2,5,"Exploratory","Exploratory","Exploratory"
"emanuel",4.49687806800409,-0.767821848552952,199,7875898,630157,2019-09-30 20:44:14,4,1,4,"Exploratory","Slow-Unif","Slow-Unif"
