id,Acquisition Time,Acquisition Start Time,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Speed,GPS Heading,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Predeployment Data,Error,bout
sara,2019.10.01 21:05:00,2019.10.01 21:00:00,,,,,,,,,,,,,,,,193,No,,1
sara,2019.10.01 21:07:45,2019.10.01 21:07:00,2019.10.01 21:07:45,Resolved QFP,-19.210619,-55.820827,21K,7875448,623958,130,,,,2,0x51100810,6,47,,No,,1
sara,2019.10.01 21:10:00,2019.10.01 21:05:00,,,,,,,,,,,,,,,,238,No,,1
sara,2019.10.01 21:14:25,2019.10.01 21:14:00,2019.10.01 21:14:25,Resolved QFP,-19.20272,-55.819404,21K,7876321,624113,137,,,,2.2,0x51100810,6,27,,No,,1
sara,2019.10.01 21:15:00,2019.10.01 21:10:00,,,,,,,,,,,,,,,,233,No,,1
sara,2019.10.01 21:20:00,2019.10.01 21:15:00,,,,,,,,,,,,,,,,127,No,,1
sara,2019.10.01 21:21:45,2019.10.01 21:21:00,2019.10.01 21:21:45,Succeeded (3D),-19.200818,-55.820527,21K,7876532,623997,132,0.04,156.8,14.75,1.4,0x50100800,4,45,,No,,1
sara,2019.10.01 21:25:00,2019.10.01 21:20:00,,,,,,,,,,,,,,,,0,No,,1
sara,2019.10.01 21:28:47,2019.10.01 21:28:00,2019.10.01 21:28:47,Resolved QFP,-19.200737,-55.820468,21K,7876541,624003,111,,,,2.7,0x51100810,6,49,,No,,1
sara,2019.10.01 21:30:00,2019.10.01 21:25:00,,,,,,,,,,,,,,,,2,No,,1
sara,2019.10.01 21:35:00,2019.10.01 21:30:00,,,,,,,,,,,,,,,,38,No,,1
sara,,2019.10.01 21:35:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.01 21:40:00,2019.10.01 21:35:00,,,,,,,,,,,,,,,,85,No,,1
sara,,2019.10.01 21:42:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.01 21:45:00,2019.10.01 21:40:00,,,,,,,,,,,,,,,,1,No,,1
sara,,2019.10.01 21:49:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.01 21:50:00,2019.10.01 21:45:00,,,,,,,,,,,,,,,,0,No,,1
sara,2019.10.01 21:55:00,2019.10.01 21:50:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.01 21:56:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
sara,2019.10.01 22:00:00,2019.10.01 21:55:00,,,,,,,,,,,,,,,,0,No,,1
sara,,2019.10.01 22:03:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,1
