id,Acquisition Time,Acquisition Start Time,GPS Fix Time,GPS Fix Attempt,GPS Latitude,GPS Longitude,GPS UTM Zone,GPS UTM Northing,GPS UTM Easting,GPS Altitude,GPS Speed,GPS Heading,GPS Horizontal Error,GPS Horizontal Dilution,GPS Satellite Bitmap,GPS Satellite Count,GPS Navigation Time,Activity Count,Predeployment Data,Error,bout
emanuel,2019.05.19 02:10:00,2019.05.19 02:05:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,2019.05.19 02:15:00,2019.05.19 02:10:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.19 02:15:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 02:20:00,2019.05.19 02:15:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.19 02:22:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 02:25:00,2019.05.19 02:20:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.19 02:29:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 02:30:00,2019.05.19 02:25:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,2019.05.19 02:35:00,2019.05.19 02:30:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.19 02:36:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 02:40:00,2019.05.19 02:35:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.19 02:43:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 02:45:00,2019.05.19 02:40:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,2019.05.19 02:50:00,2019.05.19 02:45:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.19 02:50:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 02:55:00,2019.05.19 02:50:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.19 02:57:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 03:00:00,2019.05.19 02:55:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.19 03:04:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 03:05:00,2019.05.19 03:00:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,2019.05.19 03:10:00,2019.05.19 03:05:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.19 03:11:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 03:15:00,2019.05.19 03:10:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.19 03:18:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 03:20:00,2019.05.19 03:15:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,2019.05.19 03:25:00,2019.05.19 03:20:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.19 03:25:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 03:30:00,2019.05.19 03:25:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.19 03:32:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 03:35:00,2019.05.19 03:30:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.19 03:39:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 03:40:00,2019.05.19 03:35:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,2019.05.19 03:45:00,2019.05.19 03:40:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.19 03:46:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 03:50:00,2019.05.19 03:45:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.19 03:53:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 03:55:00,2019.05.19 03:50:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,2019.05.19 04:00:00,2019.05.19 03:55:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.19 04:00:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 04:05:00,2019.05.19 04:00:00,,,,,,,,,,,,,,,,20,No,,4
emanuel,,2019.05.19 04:07:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 04:10:00,2019.05.19 04:05:00,,,,,,,,,,,,,,,,26,No,,4
emanuel,,2019.05.19 04:14:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 04:15:00,2019.05.19 04:10:00,,,,,,,,,,,,,,,,1,No,,4
emanuel,2019.05.19 04:20:00,2019.05.19 04:15:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.19 04:21:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 04:25:00,2019.05.19 04:20:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.19 04:28:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 04:30:00,2019.05.19 04:25:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,2019.05.19 04:35:00,2019.05.19 04:30:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.19 04:35:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 04:40:00,2019.05.19 04:35:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.19 04:42:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 04:45:00,2019.05.19 04:40:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.19 04:49:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 04:50:00,2019.05.19 04:45:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,2019.05.19 04:55:00,2019.05.19 04:50:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.19 04:56:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 05:00:00,2019.05.19 04:55:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.19 05:03:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 05:05:00,2019.05.19 05:00:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,2019.05.19 05:10:00,2019.05.19 05:05:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.19 05:10:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 05:15:00,2019.05.19 05:10:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.19 05:17:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 05:20:00,2019.05.19 05:15:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.19 05:24:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 05:25:00,2019.05.19 05:20:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,2019.05.19 05:30:00,2019.05.19 05:25:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.19 05:31:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 05:35:00,2019.05.19 05:30:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.19 05:38:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 05:40:00,2019.05.19 05:35:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,2019.05.19 05:45:00,2019.05.19 05:40:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.19 05:45:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 05:50:00,2019.05.19 05:45:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.19 05:52:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 05:55:00,2019.05.19 05:50:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.19 05:59:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 06:00:00,2019.05.19 05:55:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,2019.05.19 06:05:00,2019.05.19 06:00:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.19 06:06:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 06:10:00,2019.05.19 06:05:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.19 06:13:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 06:15:00,2019.05.19 06:10:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,2019.05.19 06:20:00,2019.05.19 06:15:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.19 06:20:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 06:25:00,2019.05.19 06:20:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.19 06:27:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 06:30:00,2019.05.19 06:25:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.19 06:34:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 06:35:00,2019.05.19 06:30:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,2019.05.19 06:40:00,2019.05.19 06:35:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.19 06:41:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 06:45:00,2019.05.19 06:40:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.19 06:48:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 06:50:00,2019.05.19 06:45:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,2019.05.19 06:55:00,2019.05.19 06:50:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.19 06:55:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 07:00:00,2019.05.19 06:55:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.19 07:02:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 07:05:00,2019.05.19 07:00:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,,2019.05.19 07:09:00,,Failed,,,,,,,,,,,0x00000000,0,20,,No,,4
emanuel,2019.05.19 07:10:00,2019.05.19 07:05:00,,,,,,,,,,,,,,,,0,No,,4
emanuel,2019.05.19 07:15:00,2019.05.19 07:10:00,,,,,,,,,,,,,,,,0,No,,4
